r,t,e,m,y,AnnualTechnologyEmissionByMode
RE1,PHL_TRA_TRUH_LIQ,PM2_5,1,2044,18.211
RE1,PHL_TRA_TRUH_LIQ,PM2_5,1,2045,18.9309
RE1,PHL_TRA_TRUH_LIQ,PM2_5,1,2046,19.7144
RE1,PHL_TRA_TRUH_LIQ,PM2_5,1,2047,20.498
RE1,PHL_TRA_TRUH_LIQ,PM2_5,1,2048,21.2823
RE1,PHL_TRA_TRUH_LIQ,PM2_5,1,2049,22.0658
RE1,PHL_TRA_TRUH_LIQ,PM2_5,1,2050,22.8501
RE1,PHL_TRA_TRUH_LIQ,PM2_5,1,2051,23.6414
RE1,PHL_TRA_TRUH_LIQ,PM2_5,1,2052,24.4334
RE1,PHL_TRA_TRUH_LIQ,PM2_5,1,2053,25.2255
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2020,2.9574
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2021,3.0
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2022,3.0426
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2023,3.0853
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2024,3.1279
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2025,3.1713
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2026,3.2116
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2027,3.2519
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2028,3.293
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2029,3.3333
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2030,3.3744
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2031,3.4116
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2032,3.4495
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2033,3.4867
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2034,3.5239
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2035,3.5619
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2036,3.5952
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2037,3.6293
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2038,3.6634
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2039,3.6975
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2040,3.7316
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2041,3.7618
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2042,3.7913
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2043,3.8215
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2044,3.8518
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2045,3.882
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2046,3.9083
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2047,3.9339
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2048,3.9602
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2049,3.9866
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2050,4.0122
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2051,4.0354
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2052,4.0579
RE1,PHL_TRA_BUS_LIQ,PM2_5,1,2053,4.0804
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2020,0.0
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2021,0.0284
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2022,0.0288
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2023,0.0292
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2024,0.0297
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2025,0.0305
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2026,0.0309
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2027,0.0313
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2028,0.0317
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2029,0.0322
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2030,0.0326
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2031,0.0329
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2032,0.0332
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2033,0.0336
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2034,0.034
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2035,0.0354
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2036,0.0357
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2037,0.0361
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2038,0.0364
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2039,0.0367
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2040,0.0371
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2041,0.0374
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2042,0.0377
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2043,0.038
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2044,0.0383
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2045,0.0386
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2046,0.0388
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2047,0.0391
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2048,0.0394
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2049,0.0396
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2050,0.0399
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2051,0.0401
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2052,0.0403
RE1,PHL_HOU_COOK_COAL,PM2_5,1,2053,0.0405
