r,t,y,CapitalInvestment
RE1,PHL_POW_PP_NUSMR,2044,0.0
RE1,PHL_POW_PP_NUSMR,2045,-0.0
RE1,PHL_POW_PP_NUSMR,2046,0.0
RE1,PHL_POW_PP_NUSMR,2047,0.0
RE1,PHL_POW_PP_NUSMR,2048,0.0
RE1,PHL_POW_PP_NUSMR,2049,0.0
RE1,PHL_POW_PP_NUSMR,2050,0.0
RE1,PHL_POW_PP_NUSMR,2051,0.0
RE1,PHL_POW_PP_NUSMR,2052,0.0
RE1,PHL_POW_PP_NUSMR,2053,0.0
RE1,PHL_POW_PP_NU,2020,0.0
RE1,PHL_POW_PP_NU,2021,0.0
RE1,PHL_POW_PP_NU,2022,0.0
RE1,PHL_POW_PP_NU,2023,0.0
RE1,PHL_POW_PP_NU,2024,0.0
RE1,PHL_POW_PP_NU,2025,0.0
RE1,PHL_POW_PP_NU,2026,0.0
RE1,PHL_POW_PP_NU,2027,0.0
RE1,PHL_POW_PP_NU,2028,0.0
RE1,PHL_POW_PP_NU,2029,0.0
RE1,PHL_POW_PP_NU,2030,0.0
RE1,PHL_POW_PP_NU,2031,0.0
RE1,PHL_POW_PP_NU,2032,0.0
RE1,PHL_POW_PP_NU,2033,0.0
RE1,PHL_POW_PP_NU,2034,0.0
RE1,PHL_POW_PP_NU,2035,0.0
RE1,PHL_POW_PP_NU,2036,0.0
RE1,PHL_POW_PP_NU,2037,0.0
RE1,PHL_POW_PP_NU,2038,0.0
RE1,PHL_POW_PP_NU,2039,0.0
RE1,PHL_POW_PP_NU,2040,0.0
RE1,PHL_POW_PP_NU,2041,0.0
RE1,PHL_POW_PP_NU,2042,0.0
RE1,PHL_POW_PP_NU,2043,0.0
RE1,PHL_POW_PP_NU,2044,0.0
RE1,PHL_POW_PP_NU,2045,0.0
RE1,PHL_POW_PP_NU,2046,0.0
RE1,PHL_POW_PP_NU,2047,0.0
RE1,PHL_POW_PP_NU,2048,0.0
RE1,PHL_POW_PP_NU,2049,0.0
RE1,PHL_POW_PP_NU,2050,0.0
RE1,PHL_POW_PP_NU,2051,0.0
RE1,PHL_POW_PP_NU,2052,0.0
RE1,PHL_POW_PP_NU,2053,0.0
RE1,PHL_POW_PP_NGCC_CCS,2020,0.0
RE1,PHL_POW_PP_NGCC_CCS,2021,0.0
RE1,PHL_POW_PP_NGCC_CCS,2022,0.0
RE1,PHL_POW_PP_NGCC_CCS,2023,0.0
RE1,PHL_POW_PP_NGCC_CCS,2024,0.0
RE1,PHL_POW_PP_NGCC_CCS,2025,0.0
RE1,PHL_POW_PP_NGCC_CCS,2026,0.0
RE1,PHL_POW_PP_NGCC_CCS,2027,0.0
RE1,PHL_POW_PP_NGCC_CCS,2028,0.0
RE1,PHL_POW_PP_NGCC_CCS,2029,0.0
RE1,PHL_POW_PP_NGCC_CCS,2030,0.0
RE1,PHL_POW_PP_NGCC_CCS,2031,0.0
RE1,PHL_POW_PP_NGCC_CCS,2032,0.0
RE1,PHL_POW_PP_NGCC_CCS,2033,0.0
RE1,PHL_POW_PP_NGCC_CCS,2034,0.0
RE1,PHL_POW_PP_NGCC_CCS,2035,0.0
RE1,PHL_POW_PP_NGCC_CCS,2036,0.0
RE1,PHL_POW_PP_NGCC_CCS,2037,0.0
RE1,PHL_POW_PP_NGCC_CCS,2038,0.0
RE1,PHL_POW_PP_NGCC_CCS,2039,0.0
RE1,PHL_POW_PP_NGCC_CCS,2040,0.0
RE1,PHL_POW_PP_NGCC_CCS,2041,0.0
RE1,PHL_POW_PP_NGCC_CCS,2042,0.0
RE1,PHL_POW_PP_NGCC_CCS,2043,0.0
RE1,PHL_POW_PP_NGCC_CCS,2044,0.0
RE1,PHL_POW_PP_NGCC_CCS,2045,0.0
RE1,PHL_POW_PP_NGCC_CCS,2046,0.0
RE1,PHL_POW_PP_NGCC_CCS,2047,0.0
RE1,PHL_POW_PP_NGCC_CCS,2048,0.0
RE1,PHL_POW_PP_NGCC_CCS,2049,0.0
RE1,PHL_POW_PP_NGCC_CCS,2050,0.0
RE1,PHL_POW_PP_NGCC_CCS,2051,0.0
RE1,PHL_POW_PP_NGCC_CCS,2052,0.0
RE1,PHL_POW_PP_NGCC_CCS,2053,0.0
RE1,PHL_POW_PP_NGCC,2020,0.0
RE1,PHL_POW_PP_NGCC,2021,0.0
RE1,PHL_POW_PP_NGCC,2022,0.0
RE1,PHL_POW_PP_NGCC,2023,0.0
RE1,PHL_POW_PP_NGCC,2024,0.0
RE1,PHL_POW_PP_NGCC,2025,1056.0
RE1,PHL_POW_PP_NGCC,2026,0.0
RE1,PHL_POW_PP_NGCC,2027,0.0
RE1,PHL_POW_PP_NGCC,2028,0.0
RE1,PHL_POW_PP_NGCC,2029,0.0
RE1,PHL_POW_PP_NGCC,2030,0.0
RE1,PHL_POW_PP_NGCC,2031,0.0
RE1,PHL_POW_PP_NGCC,2032,0.0
RE1,PHL_POW_PP_NGCC,2033,0.0
RE1,PHL_POW_PP_NGCC,2034,0.0
RE1,PHL_POW_PP_NGCC,2035,0.0
RE1,PHL_POW_PP_NGCC,2036,0.0
RE1,PHL_POW_PP_NGCC,2037,0.0
RE1,PHL_POW_PP_NGCC,2038,39.6204
RE1,PHL_POW_PP_NGCC,2039,894.5074
RE1,PHL_POW_PP_NGCC,2040,1745.5572
RE1,PHL_POW_PP_NGCC,2041,845.1799
RE1,PHL_POW_PP_NGCC,2042,226.7963
RE1,PHL_POW_PP_NGCC,2043,207.6603
RE1,PHL_POW_PP_NGCC,2044,286.0111
RE1,PHL_POW_PP_NGCC,2045,302.6701
RE1,PHL_POW_PP_NGCC,2046,987.1216
RE1,PHL_POW_PP_NGCC,2047,297.2132
RE1,PHL_POW_PP_NGCC,2048,442.1854
RE1,PHL_POW_PP_NGCC,2049,1900.4671
RE1,PHL_POW_PP_NGCC,2050,4144.2266
RE1,PHL_POW_PP_NGCC,2051,398.1344
RE1,PHL_POW_PP_NGCC,2052,421.8944
RE1,PHL_POW_PP_NGCC,2053,399.9344
RE1,PHL_POW_PP_HY_LA,2020,4389.9544
RE1,PHL_POW_PP_HY_LA,2021,7663.7159
RE1,PHL_POW_PP_HY_LA,2022,47.7
RE1,PHL_POW_PP_HY_LA,2023,140.4
RE1,PHL_POW_PP_HY_LA,2024,105.6
RE1,PHL_POW_PP_HY_LA,2025,0.0
RE1,PHL_POW_PP_HY_LA,2026,0.0
RE1,PHL_POW_PP_HY_LA,2027,0.0
RE1,PHL_POW_PP_HY_LA,2028,0.0
RE1,PHL_POW_PP_HY_LA,2029,0.0
RE1,PHL_POW_PP_HY_LA,2030,0.0
RE1,PHL_POW_PP_HY_LA,2031,0.0
RE1,PHL_POW_PP_HY_LA,2032,0.0
RE1,PHL_POW_PP_HY_LA,2033,0.0
RE1,PHL_POW_PP_HY_LA,2034,0.0
RE1,PHL_POW_PP_HY_LA,2035,0.0
RE1,PHL_POW_PP_HY_LA,2036,0.0
RE1,PHL_POW_PP_HY_LA,2037,0.0
RE1,PHL_POW_PP_HY_LA,2038,0.0
RE1,PHL_POW_PP_HY_LA,2039,0.0
RE1,PHL_POW_PP_HY_LA,2040,0.0
RE1,PHL_POW_PP_HY_LA,2041,0.0
RE1,PHL_POW_PP_HY_LA,2042,0.0
RE1,PHL_POW_PP_HY_LA,2043,0.0
RE1,PHL_POW_PP_HY_LA,2044,0.0
RE1,PHL_POW_PP_HY_LA,2045,0.0
RE1,PHL_POW_PP_HY_LA,2046,0.0
RE1,PHL_POW_PP_HY_LA,2047,0.0
RE1,PHL_POW_PP_HY_LA,2048,0.0
RE1,PHL_POW_PP_HY_LA,2049,0.0
RE1,PHL_POW_PP_HY_LA,2050,0.0
RE1,PHL_POW_PP_HY_LA,2051,0.0
RE1,PHL_POW_PP_HY_LA,2052,0.0
RE1,PHL_POW_PP_HY_LA,2053,0.0
RE1,PHL_POW_PP_H2,2020,0.0
RE1,PHL_POW_PP_H2,2021,0.0
RE1,PHL_POW_PP_H2,2022,0.0
RE1,PHL_POW_PP_H2,2023,0.0
RE1,PHL_POW_PP_H2,2024,0.0
RE1,PHL_POW_PP_H2,2025,0.0
RE1,PHL_POW_PP_H2,2026,0.0
RE1,PHL_POW_PP_H2,2027,0.0
RE1,PHL_POW_PP_H2,2028,0.0
RE1,PHL_POW_PP_H2,2029,0.0
RE1,PHL_POW_PP_H2,2030,0.0
RE1,PHL_POW_PP_H2,2031,0.0
RE1,PHL_POW_PP_H2,2032,0.0
RE1,PHL_POW_PP_H2,2033,0.0
RE1,PHL_POW_PP_H2,2034,0.0
RE1,PHL_POW_PP_H2,2035,0.0
RE1,PHL_POW_PP_H2,2036,0.0
RE1,PHL_POW_PP_H2,2037,0.0
RE1,PHL_POW_PP_H2,2038,0.0
RE1,PHL_POW_PP_H2,2039,0.0
RE1,PHL_POW_PP_H2,2040,0.0
RE1,PHL_POW_PP_H2,2041,0.0
RE1,PHL_POW_PP_H2,2042,0.0
RE1,PHL_POW_PP_H2,2043,0.0
RE1,PHL_POW_PP_H2,2044,0.0
RE1,PHL_POW_PP_H2,2045,0.0
RE1,PHL_POW_PP_H2,2046,0.0
RE1,PHL_POW_PP_H2,2047,0.0
RE1,PHL_POW_PP_H2,2048,0.0
RE1,PHL_POW_PP_H2,2049,0.0
RE1,PHL_POW_PP_H2,2050,0.0
RE1,PHL_POW_PP_H2,2051,0.0
RE1,PHL_POW_PP_H2,2052,0.0
RE1,PHL_POW_PP_H2,2053,0.0
RE1,PHL_POW_PP_COAL_CCS,2020,0.0
RE1,PHL_POW_PP_COAL_CCS,2021,0.0
RE1,PHL_POW_PP_COAL_CCS,2022,0.0
RE1,PHL_POW_PP_COAL_CCS,2023,0.0
RE1,PHL_POW_PP_COAL_CCS,2024,0.0
RE1,PHL_POW_PP_COAL_CCS,2025,0.0
RE1,PHL_POW_PP_COAL_CCS,2026,0.0
RE1,PHL_POW_PP_COAL_CCS,2027,0.0
RE1,PHL_POW_PP_COAL_CCS,2028,0.0
RE1,PHL_POW_PP_COAL_CCS,2029,0.0
RE1,PHL_POW_PP_COAL_CCS,2030,0.0
RE1,PHL_POW_PP_COAL_CCS,2031,0.0
RE1,PHL_POW_PP_COAL_CCS,2032,0.0
RE1,PHL_POW_PP_COAL_CCS,2033,0.0
RE1,PHL_POW_PP_COAL_CCS,2034,0.0
RE1,PHL_POW_PP_COAL_CCS,2035,0.0
RE1,PHL_POW_PP_COAL_CCS,2036,0.0
RE1,PHL_POW_PP_COAL_CCS,2037,0.0
RE1,PHL_POW_PP_COAL_CCS,2038,0.0
RE1,PHL_POW_PP_COAL_CCS,2039,0.0
RE1,PHL_POW_PP_COAL_CCS,2040,0.0
RE1,PHL_POW_PP_COAL_CCS,2041,0.0
RE1,PHL_POW_PP_COAL_CCS,2042,0.0
RE1,PHL_POW_PP_COAL_CCS,2043,0.0
RE1,PHL_POW_PP_COAL_CCS,2044,0.0
RE1,PHL_POW_PP_COAL_CCS,2045,0.0
RE1,PHL_POW_PP_COAL_CCS,2046,0.0
RE1,PHL_POW_PP_COAL_CCS,2047,0.0
RE1,PHL_POW_PP_COAL_CCS,2048,0.0
RE1,PHL_POW_PP_COAL_CCS,2049,0.0
RE1,PHL_POW_PP_COAL_CCS,2050,0.0
RE1,PHL_POW_PP_COAL_CCS,2051,0.0
RE1,PHL_POW_PP_COAL_CCS,2052,0.0
RE1,PHL_POW_PP_COAL_CCS,2053,0.0
RE1,PHL_POW_PP_COAL,2020,0.0
RE1,PHL_POW_PP_COAL,2021,1595.0
RE1,PHL_POW_PP_COAL,2022,1692.68
RE1,PHL_POW_PP_COAL,2023,0.0
RE1,PHL_POW_PP_COAL,2024,1320.0
RE1,PHL_POW_PP_COAL,2025,0.0
RE1,PHL_POW_PP_COAL,2026,0.0
RE1,PHL_POW_PP_COAL,2027,0.0
RE1,PHL_POW_PP_COAL,2028,0.0
RE1,PHL_POW_PP_COAL,2029,0.0
RE1,PHL_POW_PP_COAL,2030,0.0
RE1,PHL_POW_PP_COAL,2031,1900.3413
RE1,PHL_POW_PP_COAL,2032,6868.5737
RE1,PHL_POW_PP_COAL,2033,2417.9737
RE1,PHL_POW_PP_COAL,2034,2417.9737
RE1,PHL_POW_PP_COAL,2035,2417.9737
RE1,PHL_POW_PP_COAL,2036,4617.1466
RE1,PHL_POW_PP_COAL,2037,2936.3466
RE1,PHL_POW_PP_COAL,2038,4412.7293
RE1,PHL_POW_PP_COAL,2039,4278.4081
RE1,PHL_POW_PP_COAL,2040,0.0
RE1,PHL_POW_PP_COAL,2041,1305.4465
RE1,PHL_POW_PP_COAL,2042,2667.3188
RE1,PHL_POW_PP_COAL,2043,2673.2345
RE1,PHL_POW_PP_COAL,2044,2678.7894
RE1,PHL_POW_PP_COAL,2045,2760.8827
RE1,PHL_POW_PP_COAL,2046,5065.5993
RE1,PHL_POW_PP_COAL,2047,4485.122
RE1,PHL_POW_PP_COAL,2048,2534.2427
RE1,PHL_POW_PP_COAL,2049,1254.4675
RE1,PHL_POW_PP_COAL,2050,0.0
RE1,PHL_POW_PP_COAL,2051,3081.2016
RE1,PHL_POW_PP_COAL,2052,2469.8216
RE1,PHL_POW_PP_COAL,2053,3903.3416
RE1,PHL_POW_PP_BIOM_CCS,2020,0.0
RE1,PHL_POW_PP_BIOM_CCS,2021,0.0
RE1,PHL_POW_PP_BIOM_CCS,2022,0.0
RE1,PHL_POW_PP_BIOM_CCS,2023,0.0
RE1,PHL_POW_PP_BIOM_CCS,2024,0.0
RE1,PHL_POW_PP_BIOM_CCS,2025,0.0
RE1,PHL_POW_PP_BIOM_CCS,2026,0.0
RE1,PHL_POW_PP_BIOM_CCS,2027,0.0
RE1,PHL_POW_PP_BIOM_CCS,2028,0.0
RE1,PHL_POW_PP_BIOM_CCS,2029,0.0
RE1,PHL_POW_PP_BIOM_CCS,2030,0.0
RE1,PHL_POW_PP_BIOM_CCS,2031,0.0
RE1,PHL_POW_PP_BIOM_CCS,2032,0.0
RE1,PHL_POW_PP_BIOM_CCS,2033,0.0
RE1,PHL_POW_PP_BIOM_CCS,2034,0.0
RE1,PHL_POW_PP_BIOM_CCS,2035,0.0
RE1,PHL_POW_PP_BIOM_CCS,2036,0.0
RE1,PHL_POW_PP_BIOM_CCS,2037,0.0
RE1,PHL_POW_PP_BIOM_CCS,2038,0.0
RE1,PHL_POW_PP_BIOM_CCS,2039,0.0
RE1,PHL_POW_PP_BIOM_CCS,2040,0.0
RE1,PHL_POW_PP_BIOM_CCS,2041,0.0
RE1,PHL_POW_PP_BIOM_CCS,2042,0.0
RE1,PHL_POW_PP_BIOM_CCS,2043,0.0
RE1,PHL_POW_PP_BIOM_CCS,2044,0.0
RE1,PHL_POW_PP_BIOM_CCS,2045,0.0
RE1,PHL_POW_PP_BIOM_CCS,2046,0.0
RE1,PHL_POW_PP_BIOM_CCS,2047,0.0
RE1,PHL_POW_PP_BIOM_CCS,2048,0.0
RE1,PHL_POW_PP_BIOM_CCS,2049,0.0
RE1,PHL_POW_PP_BIOM_CCS,2050,0.0
RE1,PHL_POW_PP_BIOM_CCS,2051,0.0
RE1,PHL_POW_PP_BIOM_CCS,2052,0.0
RE1,PHL_POW_PP_BIOM_CCS,2053,0.0
RE1,PHL_POW_GEO_OLD,2020,0.0
RE1,PHL_POW_GEO_OLD,2021,0.0
RE1,PHL_POW_GEO_OLD,2022,16.28
RE1,PHL_POW_GEO_OLD,2023,1236.7766
RE1,PHL_POW_GEO_OLD,2024,29.5789
RE1,PHL_POW_GEO_OLD,2025,157.08
RE1,PHL_POW_GEO_OLD,2026,3668.8451
RE1,PHL_POW_GEO_OLD,2027,3695.1112
RE1,PHL_POW_GEO_OLD,2028,3786.1406
RE1,PHL_POW_GEO_OLD,2029,853.6526
RE1,PHL_POW_GEO_OLD,2030,0.0
RE1,PHL_POW_GEO_OLD,2031,0.0
RE1,PHL_POW_GEO_OLD,2032,0.0
RE1,PHL_POW_GEO_OLD,2033,616.0
RE1,PHL_POW_GEO_OLD,2034,0.0
RE1,PHL_POW_GEO_OLD,2035,0.0
RE1,PHL_POW_GEO_OLD,2036,477.4
RE1,PHL_POW_GEO_OLD,2037,2684.88
RE1,PHL_POW_GEO_OLD,2038,0.0
RE1,PHL_POW_GEO_OLD,2039,0.0
RE1,PHL_POW_GEO_OLD,2040,0.0
RE1,PHL_POW_GEO_OLD,2041,0.0
RE1,PHL_POW_GEO_OLD,2042,0.0
RE1,PHL_POW_GEO_OLD,2043,0.0
RE1,PHL_POW_GEO_OLD,2044,0.0
RE1,PHL_POW_GEO_OLD,2045,0.0
RE1,PHL_POW_GEO_OLD,2046,0.0
RE1,PHL_POW_GEO_OLD,2047,0.0
RE1,PHL_POW_GEO_OLD,2048,0.0
RE1,PHL_POW_GEO_OLD,2049,0.0
RE1,PHL_POW_GEO_OLD,2050,20.0948
RE1,PHL_POW_GEO_OLD,2051,0.0
RE1,PHL_POW_GEO_OLD,2052,0.0
RE1,PHL_POW_GEO_OLD,2053,0.0
RE1,PHL_POW_CHP_COAL_OLD,2020,0.0
RE1,PHL_POW_CHP_COAL_OLD,2021,0.0
RE1,PHL_POW_CHP_COAL_OLD,2022,0.0
RE1,PHL_POW_CHP_COAL_OLD,2023,0.0
RE1,PHL_POW_CHP_COAL_OLD,2024,0.0
RE1,PHL_POW_CHP_COAL_OLD,2025,0.0
RE1,PHL_POW_CHP_COAL_OLD,2026,0.0
RE1,PHL_POW_CHP_COAL_OLD,2027,0.0
RE1,PHL_POW_CHP_COAL_OLD,2028,0.0
RE1,PHL_POW_CHP_COAL_OLD,2029,0.0
RE1,PHL_POW_CHP_COAL_OLD,2030,0.0
RE1,PHL_POW_CHP_COAL_OLD,2031,0.0
RE1,PHL_POW_CHP_COAL_OLD,2032,0.0
RE1,PHL_POW_CHP_COAL_OLD,2033,0.0
RE1,PHL_POW_CHP_COAL_OLD,2034,0.0
RE1,PHL_POW_CHP_COAL_OLD,2035,0.0
RE1,PHL_POW_CHP_COAL_OLD,2036,0.0
RE1,PHL_POW_CHP_COAL_OLD,2037,0.0
RE1,PHL_POW_CHP_COAL_OLD,2038,0.0
RE1,PHL_POW_CHP_COAL_OLD,2039,0.0
RE1,PHL_POW_CHP_COAL_OLD,2040,0.0
RE1,PHL_POW_CHP_COAL_OLD,2041,0.0
RE1,PHL_POW_CHP_COAL_OLD,2042,0.0
RE1,PHL_POW_CHP_COAL_OLD,2043,0.0
RE1,PHL_POW_CHP_COAL_OLD,2044,0.0
RE1,PHL_POW_CHP_COAL_OLD,2045,0.0
RE1,PHL_POW_CHP_COAL_OLD,2046,0.0
RE1,PHL_POW_CHP_COAL_OLD,2047,0.0
RE1,PHL_POW_CHP_COAL_OLD,2048,0.0
RE1,PHL_POW_CHP_COAL_OLD,2049,0.0
RE1,PHL_POW_CHP_COAL_OLD,2050,0.0
RE1,PHL_POW_CHP_COAL_OLD,2051,0.0
RE1,PHL_POW_CHP_COAL_OLD,2052,0.0
RE1,PHL_POW_CHP_COAL_OLD,2053,0.0
RE1,PHL_POW_CHP_BIOM_OLD,2020,0.0
RE1,PHL_POW_CHP_BIOM_OLD,2021,0.0
RE1,PHL_POW_CHP_BIOM_OLD,2022,369.0
RE1,PHL_POW_CHP_BIOM_OLD,2023,27.0
RE1,PHL_POW_CHP_BIOM_OLD,2024,44.55
RE1,PHL_POW_CHP_BIOM_OLD,2025,0.0
RE1,PHL_POW_CHP_BIOM_OLD,2026,0.0
RE1,PHL_POW_CHP_BIOM_OLD,2027,0.0
RE1,PHL_POW_CHP_BIOM_OLD,2028,0.0
RE1,PHL_POW_CHP_BIOM_OLD,2029,0.0
RE1,PHL_POW_CHP_BIOM_OLD,2030,0.0
RE1,PHL_POW_CHP_BIOM_OLD,2031,0.0
RE1,PHL_POW_CHP_BIOM_OLD,2032,0.0
RE1,PHL_POW_CHP_BIOM_OLD,2033,0.0
RE1,PHL_POW_CHP_BIOM_OLD,2034,0.0
RE1,PHL_POW_CHP_BIOM_OLD,2035,0.0
RE1,PHL_POW_CHP_BIOM_OLD,2036,0.0
RE1,PHL_POW_CHP_BIOM_OLD,2037,0.0
RE1,PHL_POW_CHP_BIOM_OLD,2038,0.0
RE1,PHL_POW_CHP_BIOM_OLD,2039,0.0
RE1,PHL_POW_CHP_BIOM_OLD,2040,0.0
RE1,PHL_POW_CHP_BIOM_OLD,2041,0.0
RE1,PHL_POW_CHP_BIOM_OLD,2042,0.0
RE1,PHL_POW_CHP_BIOM_OLD,2043,0.0
RE1,PHL_POW_CHP_BIOM_OLD,2044,0.0
RE1,PHL_POW_CHP_BIOM_OLD,2045,0.0
RE1,PHL_POW_CHP_BIOM_OLD,2046,0.0
RE1,PHL_POW_CHP_BIOM_OLD,2047,0.0
RE1,PHL_POW_CHP_BIOM_OLD,2048,0.0
RE1,PHL_POW_CHP_BIOM_OLD,2049,0.0
RE1,PHL_POW_CHP_BIOM_OLD,2050,0.0
RE1,PHL_POW_CHP_BIOM_OLD,2051,0.0
RE1,PHL_POW_CHP_BIOM_OLD,2052,0.0
RE1,PHL_POW_CHP_BIOM_OLD,2053,0.0
RE1,PHL_INDU_PLANT_OTH,2020,0.0
RE1,PHL_INDU_PLANT_OTH,2021,0.0
RE1,PHL_INDU_PLANT_OTH,2022,0.0
RE1,PHL_INDU_PLANT_OTH,2023,0.0
RE1,PHL_INDU_PLANT_OTH,2024,0.0
RE1,PHL_INDU_PLANT_OTH,2025,0.0
RE1,PHL_INDU_PLANT_OTH,2026,0.0
RE1,PHL_INDU_PLANT_OTH,2027,0.0
RE1,PHL_INDU_PLANT_OTH,2028,0.0
RE1,PHL_INDU_PLANT_OTH,2029,0.0
RE1,PHL_INDU_PLANT_OTH,2030,0.0
RE1,PHL_INDU_PLANT_OTH,2031,0.0
RE1,PHL_INDU_PLANT_OTH,2032,0.0
RE1,PHL_INDU_PLANT_OTH,2033,0.0
RE1,PHL_INDU_PLANT_OTH,2034,0.0
RE1,PHL_INDU_PLANT_OTH,2035,0.0
RE1,PHL_INDU_PLANT_OTH,2036,0.0
RE1,PHL_INDU_PLANT_OTH,2037,0.0
RE1,PHL_INDU_PLANT_OTH,2038,0.0
RE1,PHL_INDU_PLANT_OTH,2039,0.0
RE1,PHL_INDU_PLANT_OTH,2040,0.0
RE1,PHL_INDU_PLANT_OTH,2041,0.0
RE1,PHL_INDU_PLANT_OTH,2042,0.0
RE1,PHL_INDU_PLANT_OTH,2043,0.0
RE1,PHL_INDU_PLANT_OTH,2044,0.0
RE1,PHL_INDU_PLANT_OTH,2045,0.0
RE1,PHL_INDU_PLANT_OTH,2046,0.0
RE1,PHL_INDU_PLANT_OTH,2047,0.0
RE1,PHL_INDU_PLANT_OTH,2048,0.0
RE1,PHL_INDU_PLANT_OTH,2049,0.0
RE1,PHL_INDU_PLANT_OTH,2050,0.0
RE1,PHL_INDU_PLANT_OTH,2051,0.0
RE1,PHL_INDU_PLANT_OTH,2052,0.0
RE1,PHL_INDU_PLANT_OTH,2053,0.0
RE1,PHL_INDU_OTHLPH_OIL,2020,448.077
RE1,PHL_INDU_OTHLPH_OIL,2021,0.0
RE1,PHL_INDU_OTHLPH_OIL,2022,0.0
RE1,PHL_INDU_OTHLPH_OIL,2023,0.0
RE1,PHL_INDU_OTHLPH_OIL,2024,0.0
RE1,PHL_INDU_OTHLPH_OIL,2025,0.0
RE1,PHL_INDU_OTHLPH_OIL,2026,0.0
RE1,PHL_INDU_OTHLPH_OIL,2027,0.0
RE1,PHL_INDU_OTHLPH_OIL,2028,0.0
RE1,PHL_INDU_OTHLPH_OIL,2029,0.0
RE1,PHL_INDU_OTHLPH_OIL,2030,0.0
RE1,PHL_INDU_OTHLPH_OIL,2031,0.0
RE1,PHL_INDU_OTHLPH_OIL,2032,0.0
RE1,PHL_INDU_OTHLPH_OIL,2033,0.0
RE1,PHL_INDU_OTHLPH_OIL,2034,0.0
RE1,PHL_INDU_OTHLPH_OIL,2035,0.0
RE1,PHL_INDU_OTHLPH_OIL,2036,0.0
RE1,PHL_INDU_OTHLPH_OIL,2037,0.0
RE1,PHL_INDU_OTHLPH_OIL,2038,0.0
RE1,PHL_INDU_OTHLPH_OIL,2039,0.0
RE1,PHL_INDU_OTHLPH_OIL,2040,0.0
RE1,PHL_INDU_OTHLPH_OIL,2041,0.0
RE1,PHL_INDU_OTHLPH_OIL,2042,0.0
RE1,PHL_INDU_OTHLPH_OIL,2043,0.0
RE1,PHL_INDU_OTHLPH_OIL,2044,0.0
RE1,PHL_INDU_OTHLPH_OIL,2045,0.0
RE1,PHL_INDU_OTHLPH_OIL,2046,0.0
RE1,PHL_INDU_OTHLPH_OIL,2047,0.0
RE1,PHL_INDU_OTHLPH_OIL,2048,0.0
RE1,PHL_INDU_OTHLPH_OIL,2049,0.0
RE1,PHL_INDU_OTHLPH_OIL,2050,0.0
RE1,PHL_INDU_OTHLPH_OIL,2051,-0.0
RE1,PHL_INDU_OTHLPH_OIL,2052,0.0
RE1,PHL_INDU_OTHLPH_OIL,2053,0.0
RE1,PHL_INDU_OTHLPH_NG,2020,3.2515
RE1,PHL_INDU_OTHLPH_NG,2021,0.0
RE1,PHL_INDU_OTHLPH_NG,2022,0.0
RE1,PHL_INDU_OTHLPH_NG,2023,0.0
RE1,PHL_INDU_OTHLPH_NG,2024,0.0
RE1,PHL_INDU_OTHLPH_NG,2025,0.0
RE1,PHL_INDU_OTHLPH_NG,2026,0.0
RE1,PHL_INDU_OTHLPH_NG,2027,0.0
RE1,PHL_INDU_OTHLPH_NG,2028,0.0
RE1,PHL_INDU_OTHLPH_NG,2029,0.0
RE1,PHL_INDU_OTHLPH_NG,2030,0.0
RE1,PHL_INDU_OTHLPH_NG,2031,0.0
RE1,PHL_INDU_OTHLPH_NG,2032,0.0
RE1,PHL_INDU_OTHLPH_NG,2033,0.0
RE1,PHL_INDU_OTHLPH_NG,2034,0.0
RE1,PHL_INDU_OTHLPH_NG,2035,0.0
RE1,PHL_INDU_OTHLPH_NG,2036,0.0
RE1,PHL_INDU_OTHLPH_NG,2037,0.0
RE1,PHL_INDU_OTHLPH_NG,2038,0.0
RE1,PHL_INDU_OTHLPH_NG,2039,0.0
RE1,PHL_INDU_OTHLPH_NG,2040,0.0
RE1,PHL_INDU_OTHLPH_NG,2041,0.0
RE1,PHL_INDU_OTHLPH_NG,2042,0.0
RE1,PHL_INDU_OTHLPH_NG,2043,0.0
RE1,PHL_INDU_OTHLPH_NG,2044,0.0
RE1,PHL_INDU_OTHLPH_NG,2045,0.0
RE1,PHL_INDU_OTHLPH_NG,2046,0.0
RE1,PHL_INDU_OTHLPH_NG,2047,0.0
RE1,PHL_INDU_OTHLPH_NG,2048,0.0
RE1,PHL_INDU_OTHLPH_NG,2049,-0.0
RE1,PHL_INDU_OTHLPH_NG,2050,0.0
RE1,PHL_INDU_OTHLPH_NG,2051,-0.0
RE1,PHL_INDU_OTHLPH_NG,2052,0.0
RE1,PHL_INDU_OTHLPH_NG,2053,0.0
RE1,PHL_INDU_OTHLPH_H2,2020,0.0
RE1,PHL_INDU_OTHLPH_H2,2021,0.0
RE1,PHL_INDU_OTHLPH_H2,2022,0.0
RE1,PHL_INDU_OTHLPH_H2,2023,0.0
RE1,PHL_INDU_OTHLPH_H2,2024,0.0
RE1,PHL_INDU_OTHLPH_H2,2025,0.0
RE1,PHL_INDU_OTHLPH_H2,2026,0.0
RE1,PHL_INDU_OTHLPH_H2,2027,0.0
RE1,PHL_INDU_OTHLPH_H2,2028,0.0
RE1,PHL_INDU_OTHLPH_H2,2029,0.0
RE1,PHL_INDU_OTHLPH_H2,2030,0.0
RE1,PHL_INDU_OTHLPH_H2,2031,0.0
RE1,PHL_INDU_OTHLPH_H2,2032,0.0
