r,t,y,TotalCapacityAnnual
RE1,PHL_POW_PP_SPV_T1,2053,73.8992
RE1,PHL_POW_PP_NUSMR,2020,0.0
RE1,PHL_POW_PP_NUSMR,2021,0.0
RE1,PHL_POW_PP_NUSMR,2022,0.0
RE1,PHL_POW_PP_NUSMR,2023,0.0
RE1,PHL_POW_PP_NUSMR,2024,0.0
RE1,PHL_POW_PP_NUSMR,2025,0.0
RE1,PHL_POW_PP_NUSMR,2026,0.0
RE1,PHL_POW_PP_NUSMR,2027,0.0
RE1,PHL_POW_PP_NUSMR,2028,0.0
RE1,PHL_POW_PP_NUSMR,2029,0.0
RE1,PHL_POW_PP_NUSMR,2030,0.0
RE1,PHL_POW_PP_NUSMR,2031,0.0
RE1,PHL_POW_PP_NUSMR,2032,0.0
RE1,PHL_POW_PP_NUSMR,2033,0.0
RE1,PHL_POW_PP_NUSMR,2034,0.0
RE1,PHL_POW_PP_NUSMR,2035,0.0
RE1,PHL_POW_PP_NUSMR,2036,0.0
RE1,PHL_POW_PP_NUSMR,2037,0.0
RE1,PHL_POW_PP_NUSMR,2038,0.0
RE1,PHL_POW_PP_NUSMR,2039,0.0
RE1,PHL_POW_PP_NUSMR,2040,0.0
RE1,PHL_POW_PP_NUSMR,2041,0.0
RE1,PHL_POW_PP_NUSMR,2042,0.0
RE1,PHL_POW_PP_NUSMR,2043,0.0
RE1,PHL_POW_PP_NUSMR,2044,0.0
RE1,PHL_POW_PP_NUSMR,2045,0.0
RE1,PHL_POW_PP_NUSMR,2046,0.0
RE1,PHL_POW_PP_NUSMR,2047,0.3267
RE1,PHL_POW_PP_NUSMR,2048,0.6816
RE1,PHL_POW_PP_NUSMR,2049,1.655
RE1,PHL_POW_PP_NUSMR,2050,13.4597
RE1,PHL_POW_PP_NUSMR,2051,15.5315
RE1,PHL_POW_PP_NUSMR,2052,18.1675
RE1,PHL_POW_PP_NUSMR,2053,19.6005
RE1,PHL_POW_PP_NU,2020,0.0
RE1,PHL_POW_PP_NU,2021,0.0
RE1,PHL_POW_PP_NU,2022,0.0
RE1,PHL_POW_PP_NU,2023,0.0
RE1,PHL_POW_PP_NU,2024,0.0
RE1,PHL_POW_PP_NU,2025,0.0
RE1,PHL_POW_PP_NU,2026,0.0
RE1,PHL_POW_PP_NU,2027,0.0
RE1,PHL_POW_PP_NU,2028,0.0
RE1,PHL_POW_PP_NU,2029,0.0
RE1,PHL_POW_PP_NU,2030,0.0
RE1,PHL_POW_PP_NU,2031,0.0
RE1,PHL_POW_PP_NU,2032,0.0
RE1,PHL_POW_PP_NU,2033,0.0
RE1,PHL_POW_PP_NU,2034,0.0
RE1,PHL_POW_PP_NU,2035,0.0
RE1,PHL_POW_PP_NU,2036,0.0
RE1,PHL_POW_PP_NU,2037,0.0
RE1,PHL_POW_PP_NU,2038,0.0
RE1,PHL_POW_PP_NU,2039,0.0
RE1,PHL_POW_PP_NU,2040,0.0
RE1,PHL_POW_PP_NU,2041,0.0
RE1,PHL_POW_PP_NU,2042,0.0
RE1,PHL_POW_PP_NU,2043,0.0
RE1,PHL_POW_PP_NU,2044,0.0
RE1,PHL_POW_PP_NU,2045,0.0
RE1,PHL_POW_PP_NU,2046,0.0
RE1,PHL_POW_PP_NU,2047,0.0
RE1,PHL_POW_PP_NU,2048,0.0
RE1,PHL_POW_PP_NU,2049,0.0
RE1,PHL_POW_PP_NU,2050,0.0
RE1,PHL_POW_PP_NU,2051,0.0
RE1,PHL_POW_PP_NU,2052,0.0
RE1,PHL_POW_PP_NU,2053,0.0
RE1,PHL_POW_PP_NGCC_CCS,2020,0.0
RE1,PHL_POW_PP_NGCC_CCS,2021,0.0
RE1,PHL_POW_PP_NGCC_CCS,2022,0.0
RE1,PHL_POW_PP_NGCC_CCS,2023,0.0
RE1,PHL_POW_PP_NGCC_CCS,2024,0.0
RE1,PHL_POW_PP_NGCC_CCS,2025,0.0
RE1,PHL_POW_PP_NGCC_CCS,2026,0.0
RE1,PHL_POW_PP_NGCC_CCS,2027,0.0
RE1,PHL_POW_PP_NGCC_CCS,2028,0.0
RE1,PHL_POW_PP_NGCC_CCS,2029,0.0
RE1,PHL_POW_PP_NGCC_CCS,2030,0.0
RE1,PHL_POW_PP_NGCC_CCS,2031,0.0
RE1,PHL_POW_PP_NGCC_CCS,2032,0.0
RE1,PHL_POW_PP_NGCC_CCS,2033,0.0
RE1,PHL_POW_PP_NGCC_CCS,2034,0.0
RE1,PHL_POW_PP_NGCC_CCS,2035,0.0
RE1,PHL_POW_PP_NGCC_CCS,2036,0.0
RE1,PHL_POW_PP_NGCC_CCS,2037,0.0
RE1,PHL_POW_PP_NGCC_CCS,2038,0.0
RE1,PHL_POW_PP_NGCC_CCS,2039,0.0
RE1,PHL_POW_PP_NGCC_CCS,2040,0.0
RE1,PHL_POW_PP_NGCC_CCS,2041,0.0
RE1,PHL_POW_PP_NGCC_CCS,2042,0.0
RE1,PHL_POW_PP_NGCC_CCS,2043,0.0
RE1,PHL_POW_PP_NGCC_CCS,2044,0.0
RE1,PHL_POW_PP_NGCC_CCS,2045,0.0
RE1,PHL_POW_PP_NGCC_CCS,2046,0.0
RE1,PHL_POW_PP_NGCC_CCS,2047,0.0
RE1,PHL_POW_PP_NGCC_CCS,2048,0.0
RE1,PHL_POW_PP_NGCC_CCS,2049,0.0
RE1,PHL_POW_PP_NGCC_CCS,2050,0.0
RE1,PHL_POW_PP_NGCC_CCS,2051,0.0
RE1,PHL_POW_PP_NGCC_CCS,2052,0.0
RE1,PHL_POW_PP_NGCC_CCS,2053,0.0
RE1,PHL_POW_PP_NGCC,2020,0.0
RE1,PHL_POW_PP_NGCC,2021,0.0
RE1,PHL_POW_PP_NGCC,2022,0.0
RE1,PHL_POW_PP_NGCC,2023,0.0
RE1,PHL_POW_PP_NGCC,2024,0.0
RE1,PHL_POW_PP_NGCC,2025,0.88
RE1,PHL_POW_PP_NGCC,2026,0.88
RE1,PHL_POW_PP_NGCC,2027,0.88
RE1,PHL_POW_PP_NGCC,2028,0.88
RE1,PHL_POW_PP_NGCC,2029,0.88
RE1,PHL_POW_PP_NGCC,2030,0.88
RE1,PHL_POW_PP_NGCC,2031,0.88
RE1,PHL_POW_PP_NGCC,2032,0.88
RE1,PHL_POW_PP_NGCC,2033,0.88
RE1,PHL_POW_PP_NGCC,2034,0.88
RE1,PHL_POW_PP_NGCC,2035,0.88
RE1,PHL_POW_PP_NGCC,2036,0.88
RE1,PHL_POW_PP_NGCC,2037,0.88
RE1,PHL_POW_PP_NGCC,2038,2.1849
RE1,PHL_POW_PP_NGCC,2039,4.0535
RE1,PHL_POW_PP_NGCC,2040,4.0535
RE1,PHL_POW_PP_NGCC,2041,4.0535
RE1,PHL_POW_PP_NGCC,2042,4.0535
RE1,PHL_POW_PP_NGCC,2043,4.0535
RE1,PHL_POW_PP_NGCC,2044,4.0535
RE1,PHL_POW_PP_NGCC,2045,4.0535
RE1,PHL_POW_PP_NGCC,2046,4.0535
RE1,PHL_POW_PP_NGCC,2047,4.0535
RE1,PHL_POW_PP_NGCC,2048,4.0535
RE1,PHL_POW_PP_NGCC,2049,4.0535
RE1,PHL_POW_PP_NGCC,2050,6.6615
RE1,PHL_POW_PP_NGCC,2051,7.3758
RE1,PHL_POW_PP_NGCC,2052,7.3758
RE1,PHL_POW_PP_NGCC,2053,7.4105
RE1,PHL_POW_PP_HY_LA,2020,5.1282
RE1,PHL_POW_PP_HY_LA,2021,5.1282
RE1,PHL_POW_PP_HY_LA,2022,5.1441
RE1,PHL_POW_PP_HY_LA,2023,5.1909
RE1,PHL_POW_PP_HY_LA,2024,5.2261
RE1,PHL_POW_PP_HY_LA,2025,5.2261
RE1,PHL_POW_PP_HY_LA,2026,5.2261
RE1,PHL_POW_PP_HY_LA,2027,5.2261
RE1,PHL_POW_PP_HY_LA,2028,5.2261
RE1,PHL_POW_PP_HY_LA,2029,5.2261
RE1,PHL_POW_PP_HY_LA,2030,5.2261
RE1,PHL_POW_PP_HY_LA,2031,5.2261
RE1,PHL_POW_PP_HY_LA,2032,5.2261
RE1,PHL_POW_PP_HY_LA,2033,5.2261
RE1,PHL_POW_PP_HY_LA,2034,5.2261
RE1,PHL_POW_PP_HY_LA,2035,5.2261
RE1,PHL_POW_PP_HY_LA,2036,5.2261
RE1,PHL_POW_PP_HY_LA,2037,5.2261
RE1,PHL_POW_PP_HY_LA,2038,5.2261
RE1,PHL_POW_PP_HY_LA,2039,5.2261
RE1,PHL_POW_PP_HY_LA,2040,5.2261
RE1,PHL_POW_PP_HY_LA,2041,5.2261
RE1,PHL_POW_PP_HY_LA,2042,5.2261
RE1,PHL_POW_PP_HY_LA,2043,5.2261
RE1,PHL_POW_PP_HY_LA,2044,5.2261
RE1,PHL_POW_PP_HY_LA,2045,5.2261
RE1,PHL_POW_PP_HY_LA,2046,5.2261
RE1,PHL_POW_PP_HY_LA,2047,5.2033
RE1,PHL_POW_PP_HY_LA,2048,5.2033
RE1,PHL_POW_PP_HY_LA,2049,5.2033
RE1,PHL_POW_PP_HY_LA,2050,5.2033
RE1,PHL_POW_PP_HY_LA,2051,5.2033
RE1,PHL_POW_PP_HY_LA,2052,5.2033
RE1,PHL_POW_PP_HY_LA,2053,5.2033
RE1,PHL_POW_PP_H2,2020,0.0
RE1,PHL_POW_PP_H2,2021,0.0
RE1,PHL_POW_PP_H2,2022,0.0
RE1,PHL_POW_PP_H2,2023,0.0
RE1,PHL_POW_PP_H2,2024,0.0
RE1,PHL_POW_PP_H2,2025,0.0
RE1,PHL_POW_PP_H2,2026,0.0
RE1,PHL_POW_PP_H2,2027,0.0
RE1,PHL_POW_PP_H2,2028,0.0
RE1,PHL_POW_PP_H2,2029,0.0
RE1,PHL_POW_PP_H2,2030,0.0
RE1,PHL_POW_PP_H2,2031,0.0
RE1,PHL_POW_PP_H2,2032,0.0
RE1,PHL_POW_PP_H2,2033,0.0
RE1,PHL_POW_PP_H2,2034,0.0
RE1,PHL_POW_PP_H2,2035,0.0
RE1,PHL_POW_PP_H2,2036,0.0
RE1,PHL_POW_PP_H2,2037,0.0
RE1,PHL_POW_PP_H2,2038,0.0
RE1,PHL_POW_PP_H2,2039,0.0
RE1,PHL_POW_PP_H2,2040,0.0
RE1,PHL_POW_PP_H2,2041,0.0
RE1,PHL_POW_PP_H2,2042,0.0
RE1,PHL_POW_PP_H2,2043,0.0
RE1,PHL_POW_PP_H2,2044,0.0
RE1,PHL_POW_PP_H2,2045,0.0
RE1,PHL_POW_PP_H2,2046,0.0
RE1,PHL_POW_PP_H2,2047,0.0
RE1,PHL_POW_PP_H2,2048,0.0
RE1,PHL_POW_PP_H2,2049,0.0
RE1,PHL_POW_PP_H2,2050,0.0
RE1,PHL_POW_PP_H2,2051,0.0
RE1,PHL_POW_PP_H2,2052,0.0
RE1,PHL_POW_PP_H2,2053,0.0
RE1,PHL_POW_PP_COAL_CCS,2020,0.0
RE1,PHL_POW_PP_COAL_CCS,2021,0.0
RE1,PHL_POW_PP_COAL_CCS,2022,0.0
RE1,PHL_POW_PP_COAL_CCS,2023,0.0
RE1,PHL_POW_PP_COAL_CCS,2024,0.0
RE1,PHL_POW_PP_COAL_CCS,2025,0.0
RE1,PHL_POW_PP_COAL_CCS,2026,0.0
RE1,PHL_POW_PP_COAL_CCS,2027,0.0
RE1,PHL_POW_PP_COAL_CCS,2028,0.0
RE1,PHL_POW_PP_COAL_CCS,2029,0.0
RE1,PHL_POW_PP_COAL_CCS,2030,0.0
RE1,PHL_POW_PP_COAL_CCS,2031,0.0
RE1,PHL_POW_PP_COAL_CCS,2032,0.0
RE1,PHL_POW_PP_COAL_CCS,2033,0.0
RE1,PHL_POW_PP_COAL_CCS,2034,0.0
RE1,PHL_POW_PP_COAL_CCS,2035,0.0
RE1,PHL_POW_PP_COAL_CCS,2036,0.0
RE1,PHL_POW_PP_COAL_CCS,2037,0.0
RE1,PHL_POW_PP_COAL_CCS,2038,0.0
RE1,PHL_POW_PP_COAL_CCS,2039,0.0
RE1,PHL_POW_PP_COAL_CCS,2040,0.0
RE1,PHL_POW_PP_COAL_CCS,2041,0.0
RE1,PHL_POW_PP_COAL_CCS,2042,0.0
RE1,PHL_POW_PP_COAL_CCS,2043,0.0
RE1,PHL_POW_PP_COAL_CCS,2044,0.0
RE1,PHL_POW_PP_COAL_CCS,2045,0.0
RE1,PHL_POW_PP_COAL_CCS,2046,0.0
RE1,PHL_POW_PP_COAL_CCS,2047,0.0
RE1,PHL_POW_PP_COAL_CCS,2048,0.0
RE1,PHL_POW_PP_COAL_CCS,2049,0.0
RE1,PHL_POW_PP_COAL_CCS,2050,0.0
RE1,PHL_POW_PP_COAL_CCS,2051,0.0
RE1,PHL_POW_PP_COAL_CCS,2052,0.0
RE1,PHL_POW_PP_COAL_CCS,2053,0.0
RE1,PHL_POW_PP_COAL,2020,0.0
RE1,PHL_POW_PP_COAL,2021,0.725
RE1,PHL_POW_PP_COAL,2022,1.4944
RE1,PHL_POW_PP_COAL,2023,1.6892
RE1,PHL_POW_PP_COAL,2024,2.2892
RE1,PHL_POW_PP_COAL,2025,2.4193
RE1,PHL_POW_PP_COAL,2026,3.967
RE1,PHL_POW_PP_COAL,2027,5.0192
RE1,PHL_POW_PP_COAL,2028,5.1414
RE1,PHL_POW_PP_COAL,2029,5.3522
RE1,PHL_POW_PP_COAL,2030,6.4263
RE1,PHL_POW_PP_COAL,2031,8.5779
RE1,PHL_POW_PP_COAL,2032,10.5714
RE1,PHL_POW_PP_COAL,2033,12.6497
RE1,PHL_POW_PP_COAL,2034,14.4975
RE1,PHL_POW_PP_COAL,2035,16.4673
RE1,PHL_POW_PP_COAL,2036,18.8369
RE1,PHL_POW_PP_COAL,2037,20.9497
RE1,PHL_POW_PP_COAL,2038,21.6244
RE1,PHL_POW_PP_COAL,2039,21.6244
RE1,PHL_POW_PP_COAL,2040,21.6244
RE1,PHL_POW_PP_COAL,2041,21.6244
RE1,PHL_POW_PP_COAL,2042,21.6244
RE1,PHL_POW_PP_COAL,2043,21.6244
RE1,PHL_POW_PP_COAL,2044,21.6244
RE1,PHL_POW_PP_COAL,2045,21.6244
RE1,PHL_POW_PP_COAL,2046,20.8994
RE1,PHL_POW_PP_COAL,2047,20.13
RE1,PHL_POW_PP_COAL,2048,19.9352
RE1,PHL_POW_PP_COAL,2049,19.3352
RE1,PHL_POW_PP_COAL,2050,19.2051
RE1,PHL_POW_PP_COAL,2051,17.6574
RE1,PHL_POW_PP_COAL,2052,16.6053
RE1,PHL_POW_PP_COAL,2053,16.483
RE1,PHL_POW_PP_BIOM_CCS,2020,0.0
RE1,PHL_POW_PP_BIOM_CCS,2021,0.0
RE1,PHL_POW_PP_BIOM_CCS,2022,0.0
RE1,PHL_POW_PP_BIOM_CCS,2023,0.0
RE1,PHL_POW_PP_BIOM_CCS,2024,0.0
RE1,PHL_POW_PP_BIOM_CCS,2025,0.0
RE1,PHL_POW_PP_BIOM_CCS,2026,0.0
RE1,PHL_POW_PP_BIOM_CCS,2027,0.0
RE1,PHL_POW_PP_BIOM_CCS,2028,0.0
RE1,PHL_POW_PP_BIOM_CCS,2029,0.0
RE1,PHL_POW_PP_BIOM_CCS,2030,0.0
RE1,PHL_POW_PP_BIOM_CCS,2031,0.0
RE1,PHL_POW_PP_BIOM_CCS,2032,0.0
RE1,PHL_POW_PP_BIOM_CCS,2033,0.0
RE1,PHL_POW_PP_BIOM_CCS,2034,0.0
RE1,PHL_POW_PP_BIOM_CCS,2035,0.0
RE1,PHL_POW_PP_BIOM_CCS,2036,0.0
RE1,PHL_POW_PP_BIOM_CCS,2037,0.0
RE1,PHL_POW_PP_BIOM_CCS,2038,0.0
RE1,PHL_POW_PP_BIOM_CCS,2039,0.0
RE1,PHL_POW_PP_BIOM_CCS,2040,0.0
RE1,PHL_POW_PP_BIOM_CCS,2041,0.0
RE1,PHL_POW_PP_BIOM_CCS,2042,0.0
RE1,PHL_POW_PP_BIOM_CCS,2043,0.0
RE1,PHL_POW_PP_BIOM_CCS,2044,0.0
RE1,PHL_POW_PP_BIOM_CCS,2045,0.0
RE1,PHL_POW_PP_BIOM_CCS,2046,0.0
RE1,PHL_POW_PP_BIOM_CCS,2047,0.0
RE1,PHL_POW_PP_BIOM_CCS,2048,0.0
RE1,PHL_POW_PP_BIOM_CCS,2049,0.0
RE1,PHL_POW_PP_BIOM_CCS,2050,0.0
RE1,PHL_POW_PP_BIOM_CCS,2051,0.0
RE1,PHL_POW_PP_BIOM_CCS,2052,0.0
RE1,PHL_POW_PP_BIOM_CCS,2053,0.0
RE1,PHL_POW_GEO_OLD,2020,1.2556
RE1,PHL_POW_GEO_OLD,2021,1.2556
RE1,PHL_POW_GEO_OLD,2022,1.2593
RE1,PHL_POW_GEO_OLD,2023,0.9438
RE1,PHL_POW_GEO_OLD,2024,0.9438
RE1,PHL_POW_GEO_OLD,2025,0.9795
RE1,PHL_POW_GEO_OLD,2026,0.9795
RE1,PHL_POW_GEO_OLD,2027,0.9795
RE1,PHL_POW_GEO_OLD,2028,0.9795
RE1,PHL_POW_GEO_OLD,2029,0.9795
RE1,PHL_POW_GEO_OLD,2030,0.9795
RE1,PHL_POW_GEO_OLD,2031,0.9795
RE1,PHL_POW_GEO_OLD,2032,0.9795
RE1,PHL_POW_GEO_OLD,2033,0.8395
RE1,PHL_POW_GEO_OLD,2034,0.8395
RE1,PHL_POW_GEO_OLD,2035,0.8395
RE1,PHL_POW_GEO_OLD,2036,0.731
RE1,PHL_POW_GEO_OLD,2037,0.1208
RE1,PHL_POW_GEO_OLD,2038,0.1208
RE1,PHL_POW_GEO_OLD,2039,0.1208
RE1,PHL_POW_GEO_OLD,2040,0.1208
RE1,PHL_POW_GEO_OLD,2041,0.1208
RE1,PHL_POW_GEO_OLD,2042,0.1208
RE1,PHL_POW_GEO_OLD,2043,0.1208
RE1,PHL_POW_GEO_OLD,2044,0.1208
RE1,PHL_POW_GEO_OLD,2045,0.1208
RE1,PHL_POW_GEO_OLD,2046,0.1208
RE1,PHL_POW_GEO_OLD,2047,0.1208
RE1,PHL_POW_GEO_OLD,2048,0.1208
RE1,PHL_POW_GEO_OLD,2049,0.1208
RE1,PHL_POW_GEO_OLD,2050,0.1208
RE1,PHL_POW_GEO_OLD,2051,0.1208
RE1,PHL_POW_GEO_OLD,2052,0.1208
RE1,PHL_POW_GEO_OLD,2053,0.1208
RE1,PHL_POW_CHP_COAL_OLD,2020,10.9119
RE1,PHL_POW_CHP_COAL_OLD,2021,10.9119
RE1,PHL_POW_CHP_COAL_OLD,2022,10.9119
RE1,PHL_POW_CHP_COAL_OLD,2023,10.9119
RE1,PHL_POW_CHP_COAL_OLD,2024,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2025,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2026,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2027,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2028,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2029,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2030,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2031,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2032,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2033,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2034,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2035,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2036,9.5479
RE1,PHL_POW_CHP_COAL_OLD,2037,9.5479
RE1,PHL_POW_CHP_COAL_OLD,2038,8.8438
RE1,PHL_POW_CHP_COAL_OLD,2039,7.5498
RE1,PHL_POW_CHP_COAL_OLD,2040,7.0114
RE1,PHL_POW_CHP_COAL_OLD,2041,7.0114
RE1,PHL_POW_CHP_COAL_OLD,2042,7.0114
RE1,PHL_POW_CHP_COAL_OLD,2043,7.0114
RE1,PHL_POW_CHP_COAL_OLD,2044,7.0114
RE1,PHL_POW_CHP_COAL_OLD,2045,7.0114
RE1,PHL_POW_CHP_COAL_OLD,2046,6.7274
RE1,PHL_POW_CHP_COAL_OLD,2047,6.7274
RE1,PHL_POW_CHP_COAL_OLD,2048,6.7274
RE1,PHL_POW_CHP_COAL_OLD,2049,6.7274
RE1,PHL_POW_CHP_COAL_OLD,2050,6.3658
RE1,PHL_POW_CHP_COAL_OLD,2051,6.0879
RE1,PHL_POW_CHP_COAL_OLD,2052,6.0879
RE1,PHL_POW_CHP_COAL_OLD,2053,5.4363
RE1,PHL_POW_CHP_BIOM_OLD,2020,0.4972
RE1,PHL_POW_CHP_BIOM_OLD,2021,0.4972
RE1,PHL_POW_CHP_BIOM_OLD,2022,0.5792
RE1,PHL_POW_CHP_BIOM_OLD,2023,0.5852
RE1,PHL_POW_CHP_BIOM_OLD,2024,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2025,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2026,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2027,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2028,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2029,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2030,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2031,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2032,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2033,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2034,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2035,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2036,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2037,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2038,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2039,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2040,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2041,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2042,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2043,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2044,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2045,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2046,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2047,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2048,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2049,0.5586
RE1,PHL_POW_CHP_BIOM_OLD,2050,0.5077
RE1,PHL_POW_CHP_BIOM_OLD,2051,0.5077
RE1,PHL_POW_CHP_BIOM_OLD,2052,0.4879
RE1,PHL_POW_CHP_BIOM_OLD,2053,0.4864
RE1,PHL_INDU_PLANT_OTH,2020,212.1601
RE1,PHL_INDU_PLANT_OTH,2021,212.1601
RE1,PHL_INDU_PLANT_OTH,2022,246.0369
RE1,PHL_INDU_PLANT_OTH,2023,246.0369
RE1,PHL_INDU_PLANT_OTH,2024,246.0369
RE1,PHL_INDU_PLANT_OTH,2025,246.0369
RE1,PHL_INDU_PLANT_OTH,2026,246.0369
RE1,PHL_INDU_PLANT_OTH,2027,246.0369
RE1,PHL_INDU_PLANT_OTH,2028,246.0369
RE1,PHL_INDU_PLANT_OTH,2029,660.4428
RE1,PHL_INDU_PLANT_OTH,2030,660.4428
RE1,PHL_INDU_PLANT_OTH,2031,660.4428
RE1,PHL_INDU_PLANT_OTH,2032,660.4428
RE1,PHL_INDU_PLANT_OTH,2033,660.4428
RE1,PHL_INDU_PLANT_OTH,2034,660.4428
RE1,PHL_INDU_PLANT_OTH,2035,660.4428
RE1,PHL_INDU_PLANT_OTH,2036,660.4428
RE1,PHL_INDU_PLANT_OTH,2037,660.4428
RE1,PHL_INDU_PLANT_OTH,2038,660.4428
RE1,PHL_INDU_PLANT_OTH,2039,660.4428
RE1,PHL_INDU_PLANT_OTH,2040,660.4428
RE1,PHL_INDU_PLANT_OTH,2041,660.4428
RE1,PHL_INDU_PLANT_OTH,2042,660.4428
RE1,PHL_INDU_PLANT_OTH,2043,660.4428
RE1,PHL_INDU_PLANT_OTH,2044,660.4428
RE1,PHL_INDU_PLANT_OTH,2045,448.2827
RE1,PHL_INDU_PLANT_OTH,2046,448.2827
RE1,PHL_INDU_PLANT_OTH,2047,414.406
RE1,PHL_INDU_PLANT_OTH,2048,414.406
RE1,PHL_INDU_PLANT_OTH,2049,414.406
RE1,PHL_INDU_PLANT_OTH,2050,414.406
RE1,PHL_INDU_PLANT_OTH,2051,414.406
RE1,PHL_INDU_PLANT_OTH,2052,434.382
RE1,PHL_INDU_PLANT_OTH,2053,434.382
RE1,PHL_INDU_OTHLPH_OIL,2020,1.6221
RE1,PHL_INDU_OTHLPH_OIL,2021,1.6175
RE1,PHL_INDU_OTHLPH_OIL,2022,1.6128
RE1,PHL_INDU_OTHLPH_OIL,2023,1.6082
RE1,PHL_INDU_OTHLPH_OIL,2024,1.6035
RE1,PHL_INDU_OTHLPH_OIL,2025,1.5989
RE1,PHL_INDU_OTHLPH_OIL,2026,1.5942
RE1,PHL_INDU_OTHLPH_OIL,2027,1.5895
RE1,PHL_INDU_OTHLPH_OIL,2028,1.5849
RE1,PHL_INDU_OTHLPH_OIL,2029,1.5802
RE1,PHL_INDU_OTHLPH_OIL,2030,1.5756
RE1,PHL_INDU_OTHLPH_OIL,2031,1.5709
RE1,PHL_INDU_OTHLPH_OIL,2032,1.5663
RE1,PHL_INDU_OTHLPH_OIL,2033,1.5616
RE1,PHL_INDU_OTHLPH_OIL,2034,1.557
RE1,PHL_INDU_OTHLPH_OIL,2035,1.5523
RE1,PHL_INDU_OTHLPH_OIL,2036,1.5477
RE1,PHL_INDU_OTHLPH_OIL,2037,1.543
RE1,PHL_INDU_OTHLPH_OIL,2038,1.5384
RE1,PHL_INDU_OTHLPH_OIL,2039,1.5381
RE1,PHL_INDU_OTHLPH_OIL,2040,0.0
RE1,PHL_INDU_OTHLPH_OIL,2041,0.0
RE1,PHL_INDU_OTHLPH_OIL,2042,0.0
RE1,PHL_INDU_OTHLPH_OIL,2043,0.0
RE1,PHL_INDU_OTHLPH_OIL,2044,0.0
RE1,PHL_INDU_OTHLPH_OIL,2045,0.0
RE1,PHL_INDU_OTHLPH_OIL,2046,0.0
RE1,PHL_INDU_OTHLPH_OIL,2047,0.0
RE1,PHL_INDU_OTHLPH_OIL,2048,0.0
RE1,PHL_INDU_OTHLPH_OIL,2049,0.0
RE1,PHL_INDU_OTHLPH_OIL,2050,0.0
RE1,PHL_INDU_OTHLPH_OIL,2051,0.0
RE1,PHL_INDU_OTHLPH_OIL,2052,0.0
RE1,PHL_INDU_OTHLPH_OIL,2053,0.0
RE1,PHL_INDU_OTHLPH_NG,2020,0.0237
RE1,PHL_INDU_OTHLPH_NG,2021,0.0236
RE1,PHL_INDU_OTHLPH_NG,2022,0.0235
RE1,PHL_INDU_OTHLPH_NG,2023,0.0234
RE1,PHL_INDU_OTHLPH_NG,2024,0.0233
RE1,PHL_INDU_OTHLPH_NG,2025,0.0232
RE1,PHL_INDU_OTHLPH_NG,2026,0.0232
RE1,PHL_INDU_OTHLPH_NG,2027,0.0231
RE1,PHL_INDU_OTHLPH_NG,2028,0.023
RE1,PHL_INDU_OTHLPH_NG,2029,0.0229
RE1,PHL_INDU_OTHLPH_NG,2030,0.0228
RE1,PHL_INDU_OTHLPH_NG,2031,0.0227
RE1,PHL_INDU_OTHLPH_NG,2032,0.0227
RE1,PHL_INDU_OTHLPH_NG,2033,0.0226
RE1,PHL_INDU_OTHLPH_NG,2034,0.0225
RE1,PHL_INDU_OTHLPH_NG,2035,0.0224
RE1,PHL_INDU_OTHLPH_NG,2036,0.0223
RE1,PHL_INDU_OTHLPH_NG,2037,0.0222
