Sum of NewCapacity,Column Labels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Row Labels,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,(blank),Grand Total
PHL_TRA_TRUH_NG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_TRUH_PHEV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_TRUL_ELE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_TRUL_H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_TRUL_LIQ,0,107.7105,108.7531,107.7173,108.7173,107.7173,119.4927,119.4927,118.5285,119.4927,118.4927,130.8767,129.9125,130.9125,68.9125,68.8767,191.8732,192.88,191.88,192.8442,191.88,217.4737,217.4379,216.5095,217.4737,216.4737,237.521,236.5926,237.5926,175.5926,175.521,299.6631,300.634,299.634,,5675.0825
PHL_TRA_TRUL_NG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_TRUL_PHEV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_VAN_ELE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_VAN_H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_VAN_LIQ,0,14.4227,15.4236,14.4236,15.4236,14.4236,16.9151,15.9003,16.9151,15.9003,16.9003,17.4804,18.4656,17.4804,9.4804,9.4656,26,26.9862,26.0009,26.9862,26.0009,30.3826,29.3678,30.3826,29.3826,30.3678,32.144,33.1292,32.1587,24.144,24.1292,40.826,41.7974,40.8122,,780.0189
PHL_TRA_VAN_NG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_VAN_PHEV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
(blank),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grand Total,35000843.99,35001243.13,35000977.54,35000977.78,35001043.94,35000975.41,35001034.83,35001034.95,35001037.75,35001498.79,35000992.38,35001153.27,35001103.92,35001116.19,35000789.92,35001079.07,35001522.08,35001276.22,35001293.42,35001466.58,35000828.2,35001589.72,35001666.55,35001651.42,35001635.32,35001549.45,35001756.07,35001702.25,35001685.34,35002377.75,35000825.96,35002186.38,35001938.1,35001958.8,,1190045812
