r,t,y,TotalCapacityAnnual
RE1,PHL_AGR_HEAT_COAL,2043,0.0
RE1,PHL_AGR_HEAT_COAL,2044,0.0
RE1,PHL_AGR_HEAT_COAL,2045,0.0
RE1,PHL_AGR_HEAT_COAL,2046,0.0
RE1,PHL_AGR_HEAT_COAL,2047,0.0
RE1,PHL_AGR_HEAT_COAL,2048,0.0
RE1,PHL_AGR_HEAT_COAL,2049,0.0
RE1,PHL_AGR_HEAT_COAL,2050,0.0
RE1,PHL_AGR_HEAT_COAL,2051,0.0
RE1,PHL_AGR_HEAT_COAL,2052,0.0
RE1,PHL_AGR_HEAT_COAL,2053,0.0
RE1,PHL_AGR_HEAT_BIOM,2020,0.004
RE1,PHL_AGR_HEAT_BIOM,2021,0.004
RE1,PHL_AGR_HEAT_BIOM,2022,0.004
RE1,PHL_AGR_HEAT_BIOM,2023,0.004
RE1,PHL_AGR_HEAT_BIOM,2024,0.004
RE1,PHL_AGR_HEAT_BIOM,2025,0.004
RE1,PHL_AGR_HEAT_BIOM,2026,0.004
RE1,PHL_AGR_HEAT_BIOM,2027,0.004
RE1,PHL_AGR_HEAT_BIOM,2028,0.004
RE1,PHL_AGR_HEAT_BIOM,2029,0.004
RE1,PHL_AGR_HEAT_BIOM,2030,0.004
RE1,PHL_AGR_HEAT_BIOM,2031,0.004
RE1,PHL_AGR_HEAT_BIOM,2032,0.004
RE1,PHL_AGR_HEAT_BIOM,2033,0.004
RE1,PHL_AGR_HEAT_BIOM,2034,0.004
RE1,PHL_AGR_HEAT_BIOM,2035,0.004
RE1,PHL_AGR_HEAT_BIOM,2036,0.004
RE1,PHL_AGR_HEAT_BIOM,2037,0.004
RE1,PHL_AGR_HEAT_BIOM,2038,0.0039
RE1,PHL_AGR_HEAT_BIOM,2039,0.0039
RE1,PHL_AGR_HEAT_BIOM,2040,0.0039
RE1,PHL_AGR_HEAT_BIOM,2041,0.0039
RE1,PHL_AGR_HEAT_BIOM,2042,0.0039
RE1,PHL_AGR_HEAT_BIOM,2043,0.0039
RE1,PHL_AGR_HEAT_BIOM,2044,0.0039
RE1,PHL_AGR_HEAT_BIOM,2045,0.0
RE1,PHL_AGR_HEAT_BIOM,2046,0.0
RE1,PHL_AGR_HEAT_BIOM,2047,0.0
RE1,PHL_AGR_HEAT_BIOM,2048,0.0
RE1,PHL_AGR_HEAT_BIOM,2049,0.0
RE1,PHL_AGR_HEAT_BIOM,2050,0.0
RE1,PHL_AGR_HEAT_BIOM,2051,0.0
RE1,PHL_AGR_HEAT_BIOM,2052,0.0
RE1,PHL_AGR_HEAT_BIOM,2053,0.0
RE1,PHL_POW_TD_AGR,2020,999999.0
RE1,PHL_POW_TD_AGR,2021,999999.0
RE1,PHL_POW_TD_AGR,2022,999999.0
RE1,PHL_POW_TD_AGR,2023,999999.0
RE1,PHL_POW_TD_AGR,2024,999999.0
RE1,PHL_POW_TD_AGR,2025,999999.0
RE1,PHL_POW_TD_AGR,2026,999999.0
RE1,PHL_POW_TD_AGR,2027,999999.0
RE1,PHL_POW_TD_AGR,2028,999999.0
RE1,PHL_POW_TD_AGR,2029,999999.0
RE1,PHL_POW_TD_AGR,2030,999999.0
RE1,PHL_POW_TD_AGR,2031,999999.0
RE1,PHL_POW_TD_AGR,2032,999999.0
RE1,PHL_POW_TD_AGR,2033,999999.0
RE1,PHL_POW_TD_AGR,2034,999999.0
RE1,PHL_POW_TD_AGR,2035,999999.0
RE1,PHL_POW_TD_AGR,2036,999999.0
RE1,PHL_POW_TD_AGR,2037,999999.0
RE1,PHL_POW_TD_AGR,2038,999999.0
RE1,PHL_POW_TD_AGR,2039,999999.0
RE1,PHL_POW_TD_AGR,2040,999999.0
RE1,PHL_POW_TD_AGR,2041,999999.0
RE1,PHL_POW_TD_AGR,2042,999999.0
RE1,PHL_POW_TD_AGR,2043,999999.0
RE1,PHL_POW_TD_AGR,2044,999999.0
RE1,PHL_POW_TD_AGR,2045,999999.0
RE1,PHL_POW_TD_AGR,2046,999999.0
RE1,PHL_POW_TD_AGR,2047,999999.0
RE1,PHL_POW_TD_AGR,2048,999999.0
RE1,PHL_POW_TD_AGR,2049,999999.0
RE1,PHL_POW_TD_AGR,2050,999999.0
RE1,PHL_POW_TD_AGR,2051,999999.0
RE1,PHL_POW_TD_AGR,2052,999999.0
RE1,PHL_POW_TD_AGR,2053,999999.0
RE1,PHL_LND_OTH,2020,999999.0
RE1,PHL_LND_OTH,2021,999999.0
RE1,PHL_LND_OTH,2022,999999.0
RE1,PHL_LND_OTH,2023,999999.0
RE1,PHL_LND_OTH,2024,999999.0
RE1,PHL_LND_OTH,2025,999999.0
RE1,PHL_LND_OTH,2026,999999.0
RE1,PHL_LND_OTH,2027,999999.0
RE1,PHL_LND_OTH,2028,999999.0
RE1,PHL_LND_OTH,2029,999999.0
RE1,PHL_LND_OTH,2030,999999.0
RE1,PHL_LND_OTH,2031,999999.0
RE1,PHL_LND_OTH,2032,999999.0
RE1,PHL_LND_OTH,2033,999999.0
RE1,PHL_LND_OTH,2034,999999.0
RE1,PHL_LND_OTH,2035,999999.0
RE1,PHL_LND_OTH,2036,999999.0
RE1,PHL_LND_OTH,2037,999999.0
RE1,PHL_LND_OTH,2038,999999.0
RE1,PHL_LND_OTH,2039,999999.0
RE1,PHL_LND_OTH,2040,999999.0
RE1,PHL_LND_OTH,2041,999999.0
RE1,PHL_LND_OTH,2042,999999.0
RE1,PHL_LND_OTH,2043,999999.0
RE1,PHL_LND_OTH,2044,999999.0
RE1,PHL_LND_OTH,2045,999999.0
RE1,PHL_LND_OTH,2046,999999.0
RE1,PHL_LND_OTH,2047,999999.0
RE1,PHL_LND_OTH,2048,999999.0
RE1,PHL_LND_OTH,2049,999999.0
RE1,PHL_LND_OTH,2050,999999.0
RE1,PHL_LND_OTH,2051,999999.0
RE1,PHL_LND_OTH,2052,999999.0
RE1,PHL_LND_OTH,2053,999999.0
RE1,PHL_LND_GRS,2020,999999.0
RE1,PHL_LND_GRS,2021,999999.0
RE1,PHL_LND_GRS,2022,999999.0
RE1,PHL_LND_GRS,2023,999999.0
RE1,PHL_LND_GRS,2024,999999.0
RE1,PHL_LND_GRS,2025,999999.0
RE1,PHL_LND_GRS,2026,999999.0
RE1,PHL_LND_GRS,2027,999999.0
RE1,PHL_LND_GRS,2028,999999.0
RE1,PHL_LND_GRS,2029,999999.0
RE1,PHL_LND_GRS,2030,999999.0
RE1,PHL_LND_GRS,2031,999999.0
RE1,PHL_LND_GRS,2032,999999.0
RE1,PHL_LND_GRS,2033,999999.0
RE1,PHL_LND_GRS,2034,999999.0
RE1,PHL_LND_GRS,2035,999999.0
RE1,PHL_LND_GRS,2036,999999.0
RE1,PHL_LND_GRS,2037,999999.0
RE1,PHL_LND_GRS,2038,999999.0
RE1,PHL_LND_GRS,2039,999999.0
RE1,PHL_LND_GRS,2040,999999.0
RE1,PHL_LND_GRS,2041,999999.0
RE1,PHL_LND_GRS,2042,999999.0
RE1,PHL_LND_GRS,2043,999999.0
RE1,PHL_LND_GRS,2044,999999.0
RE1,PHL_LND_GRS,2045,999999.0
RE1,PHL_LND_GRS,2046,999999.0
RE1,PHL_LND_GRS,2047,999999.0
RE1,PHL_LND_GRS,2048,999999.0
RE1,PHL_LND_GRS,2049,999999.0
RE1,PHL_LND_GRS,2050,999999.0
RE1,PHL_LND_GRS,2051,999999.0
RE1,PHL_LND_GRS,2052,999999.0
RE1,PHL_LND_GRS,2053,999999.0
RE1,PHL_LND_BLT,2020,999999.0
RE1,PHL_LND_BLT,2021,999999.0
RE1,PHL_LND_BLT,2022,999999.0
RE1,PHL_LND_BLT,2023,999999.0
RE1,PHL_LND_BLT,2024,999999.0
RE1,PHL_LND_BLT,2025,999999.0
RE1,PHL_LND_BLT,2026,999999.0
RE1,PHL_LND_BLT,2027,999999.0
RE1,PHL_LND_BLT,2028,999999.0
RE1,PHL_LND_BLT,2029,999999.0
RE1,PHL_LND_BLT,2030,999999.0
RE1,PHL_LND_BLT,2031,999999.0
RE1,PHL_LND_BLT,2032,999999.0
RE1,PHL_LND_BLT,2033,999999.0
RE1,PHL_LND_BLT,2034,999999.0
RE1,PHL_LND_BLT,2035,999999.0
RE1,PHL_LND_BLT,2036,999999.0
RE1,PHL_LND_BLT,2037,999999.0
RE1,PHL_LND_BLT,2038,999999.0
RE1,PHL_LND_BLT,2039,999999.0
RE1,PHL_LND_BLT,2040,999999.0
RE1,PHL_LND_BLT,2041,999999.0
RE1,PHL_LND_BLT,2042,999999.0
RE1,PHL_LND_BLT,2043,999999.0
RE1,PHL_LND_BLT,2044,999999.0
RE1,PHL_LND_BLT,2045,999999.0
RE1,PHL_LND_BLT,2046,999999.0
RE1,PHL_LND_BLT,2047,999999.0
RE1,PHL_LND_BLT,2048,999999.0
RE1,PHL_LND_BLT,2049,999999.0
RE1,PHL_LND_BLT,2050,999999.0
RE1,PHL_LND_BLT,2051,999999.0
RE1,PHL_LND_BLT,2052,999999.0
RE1,PHL_LND_BLT,2053,999999.0
RE1,PHL_LND_WAT,2020,999999.0
RE1,PHL_LND_WAT,2021,999999.0
RE1,PHL_LND_WAT,2022,999999.0
RE1,PHL_LND_WAT,2023,999999.0
RE1,PHL_LND_WAT,2024,999999.0
RE1,PHL_LND_WAT,2025,999999.0
RE1,PHL_LND_WAT,2026,999999.0
RE1,PHL_LND_WAT,2027,999999.0
RE1,PHL_LND_WAT,2028,999999.0
RE1,PHL_LND_WAT,2029,999999.0
RE1,PHL_LND_WAT,2030,999999.0
RE1,PHL_LND_WAT,2031,999999.0
RE1,PHL_LND_WAT,2032,999999.0
RE1,PHL_LND_WAT,2033,999999.0
RE1,PHL_LND_WAT,2034,999999.0
RE1,PHL_LND_WAT,2035,999999.0
RE1,PHL_LND_WAT,2036,999999.0
RE1,PHL_LND_WAT,2037,999999.0
RE1,PHL_LND_WAT,2038,999999.0
RE1,PHL_LND_WAT,2039,999999.0
RE1,PHL_LND_WAT,2040,999999.0
RE1,PHL_LND_WAT,2041,999999.0
RE1,PHL_LND_WAT,2042,999999.0
RE1,PHL_LND_WAT,2043,999999.0
RE1,PHL_LND_WAT,2044,999999.0
RE1,PHL_LND_WAT,2045,999999.0
RE1,PHL_LND_WAT,2046,999999.0
RE1,PHL_LND_WAT,2047,999999.0
RE1,PHL_LND_WAT,2048,999999.0
RE1,PHL_LND_WAT,2049,999999.0
RE1,PHL_LND_WAT,2050,999999.0
RE1,PHL_LND_WAT,2051,999999.0
RE1,PHL_LND_WAT,2052,999999.0
RE1,PHL_LND_WAT,2053,999999.0
RE1,PHL_LND_FOR,2020,999999.0
RE1,PHL_LND_FOR,2021,999999.0
RE1,PHL_LND_FOR,2022,999999.0
RE1,PHL_LND_FOR,2023,999999.0
RE1,PHL_LND_FOR,2024,999999.0
RE1,PHL_LND_FOR,2025,999999.0
RE1,PHL_LND_FOR,2026,999999.0
RE1,PHL_LND_FOR,2027,999999.0
RE1,PHL_LND_FOR,2028,999999.0
RE1,PHL_LND_FOR,2029,999999.0
RE1,PHL_LND_FOR,2030,999999.0
RE1,PHL_LND_FOR,2031,999999.0
RE1,PHL_LND_FOR,2032,999999.0
RE1,PHL_LND_FOR,2033,999999.0
RE1,PHL_LND_FOR,2034,999999.0
RE1,PHL_LND_FOR,2035,999999.0
RE1,PHL_LND_FOR,2036,999999.0
RE1,PHL_LND_FOR,2037,999999.0
RE1,PHL_LND_FOR,2038,999999.0
RE1,PHL_LND_FOR,2039,999999.0
RE1,PHL_LND_FOR,2040,999999.0
RE1,PHL_LND_FOR,2041,999999.0
RE1,PHL_LND_FOR,2042,999999.0
RE1,PHL_LND_FOR,2043,999999.0
RE1,PHL_LND_FOR,2044,999999.0
RE1,PHL_LND_FOR,2045,999999.0
RE1,PHL_LND_FOR,2046,999999.0
RE1,PHL_LND_FOR,2047,999999.0
RE1,PHL_LND_FOR,2048,999999.0
RE1,PHL_LND_FOR,2049,999999.0
RE1,PHL_LND_FOR,2050,999999.0
RE1,PHL_LND_FOR,2051,999999.0
RE1,PHL_LND_FOR,2052,999999.0
RE1,PHL_LND_FOR,2053,999999.0
RE1,PHL_LND_CRP,2020,999999.0
RE1,PHL_LND_CRP,2021,999999.0
RE1,PHL_LND_CRP,2022,999999.0
RE1,PHL_LND_CRP,2023,999999.0
RE1,PHL_LND_CRP,2024,999999.0
RE1,PHL_LND_CRP,2025,999999.0
RE1,PHL_LND_CRP,2026,999999.0
RE1,PHL_LND_CRP,2027,999999.0
RE1,PHL_LND_CRP,2028,999999.0
RE1,PHL_LND_CRP,2029,999999.0
RE1,PHL_LND_CRP,2030,999999.0
RE1,PHL_LND_CRP,2031,999999.0
RE1,PHL_LND_CRP,2032,999999.0
RE1,PHL_LND_CRP,2033,999999.0
RE1,PHL_LND_CRP,2034,999999.0
RE1,PHL_LND_CRP,2035,999999.0
RE1,PHL_LND_CRP,2036,999999.0
RE1,PHL_LND_CRP,2037,999999.0
RE1,PHL_LND_CRP,2038,999999.0
RE1,PHL_LND_CRP,2039,999999.0
RE1,PHL_LND_CRP,2040,999999.0
RE1,PHL_LND_CRP,2041,999999.0
RE1,PHL_LND_CRP,2042,999999.0
RE1,PHL_LND_CRP,2043,999999.0
RE1,PHL_LND_CRP,2044,999999.0
RE1,PHL_LND_CRP,2045,999999.0
RE1,PHL_LND_CRP,2046,999999.0
RE1,PHL_LND_CRP,2047,999999.0
RE1,PHL_LND_CRP,2048,999999.0
RE1,PHL_LND_CRP,2049,999999.0
RE1,PHL_LND_CRP,2050,999999.0
RE1,PHL_LND_CRP,2051,999999.0
RE1,PHL_LND_CRP,2052,999999.0
RE1,PHL_LND_CRP,2053,999999.0
RE1,PHL_LND,2020,999999.0
RE1,PHL_LND,2021,999999.0
RE1,PHL_LND,2022,999999.0
RE1,PHL_LND,2023,999999.0
RE1,PHL_LND,2024,999999.0
RE1,PHL_LND,2025,999999.0
RE1,PHL_LND,2026,999999.0
RE1,PHL_LND,2027,999999.0
RE1,PHL_LND,2028,999999.0
RE1,PHL_LND,2029,999999.0
RE1,PHL_LND,2030,999999.0
RE1,PHL_LND,2031,999999.0
RE1,PHL_LND,2032,999999.0
RE1,PHL_LND,2033,999999.0
RE1,PHL_LND,2034,999999.0
RE1,PHL_LND,2035,999999.0
RE1,PHL_LND,2036,999999.0
RE1,PHL_LND,2037,999999.0
RE1,PHL_LND,2038,999999.0
RE1,PHL_LND,2039,999999.0
RE1,PHL_LND,2040,999999.0
RE1,PHL_LND,2041,999999.0
RE1,PHL_LND,2042,999999.0
RE1,PHL_LND,2043,999999.0
RE1,PHL_LND,2044,999999.0
RE1,PHL_LND,2045,999999.0
RE1,PHL_LND,2046,999999.0
RE1,PHL_LND,2047,999999.0
RE1,PHL_LND,2048,999999.0
RE1,PHL_LND,2049,999999.0
RE1,PHL_LND,2050,999999.0
RE1,PHL_LND,2051,999999.0
RE1,PHL_LND,2052,999999.0
RE1,PHL_LND,2053,999999.0
RE1,PHL_POW_CHP_NG_OLD,2020,3.7316
RE1,PHL_POW_CHP_NG_OLD,2021,3.7316
RE1,PHL_POW_CHP_NG_OLD,2022,3.7316
RE1,PHL_POW_CHP_NG_OLD,2023,3.7316
RE1,PHL_POW_CHP_NG_OLD,2024,3.7316
RE1,PHL_POW_CHP_NG_OLD,2025,3.7316
RE1,PHL_POW_CHP_NG_OLD,2026,3.7316
RE1,PHL_POW_CHP_NG_OLD,2027,3.7316
RE1,PHL_POW_CHP_NG_OLD,2028,3.7316
RE1,PHL_POW_CHP_NG_OLD,2029,3.7316
RE1,PHL_POW_CHP_NG_OLD,2030,3.7316
RE1,PHL_POW_CHP_NG_OLD,2031,2.5977
RE1,PHL_POW_CHP_NG_OLD,2032,0.5747
RE1,PHL_POW_CHP_NG_OLD,2033,0.5747
RE1,PHL_POW_CHP_NG_OLD,2034,0.5747
RE1,PHL_POW_CHP_NG_OLD,2035,0.5747
RE1,PHL_POW_CHP_NG_OLD,2036,0.5747
RE1,PHL_POW_CHP_NG_OLD,2037,0.5747
RE1,PHL_POW_CHP_NG_OLD,2038,0.5747
RE1,PHL_POW_CHP_NG_OLD,2039,0.5747
RE1,PHL_POW_CHP_NG_OLD,2040,0.5747
RE1,PHL_POW_CHP_NG_OLD,2041,0.5747
RE1,PHL_POW_CHP_NG_OLD,2042,0.5737
RE1,PHL_POW_CHP_NG_OLD,2043,0.5737
RE1,PHL_POW_CHP_NG_OLD,2044,0.5737
RE1,PHL_POW_CHP_NG_OLD,2045,0.5737
RE1,PHL_POW_CHP_NG_OLD,2046,0.0
RE1,PHL_POW_CHP_NG_OLD,2047,0.0
RE1,PHL_POW_CHP_NG_OLD,2048,0.0
RE1,PHL_POW_CHP_NG_OLD,2049,0.0
RE1,PHL_POW_CHP_NG_OLD,2050,0.0
RE1,PHL_POW_CHP_NG_OLD,2051,0.0
RE1,PHL_POW_CHP_NG_OLD,2052,0.0
RE1,PHL_POW_CHP_NG_OLD,2053,0.0
RE1,PHL_POW_CHP_OIL_OLD,2020,2.6547
RE1,PHL_POW_CHP_OIL_OLD,2021,2.8345
RE1,PHL_POW_CHP_OIL_OLD,2022,2.9318
RE1,PHL_POW_CHP_OIL_OLD,2023,2.9318
RE1,PHL_POW_CHP_OIL_OLD,2024,2.943
RE1,PHL_POW_CHP_OIL_OLD,2025,2.943
RE1,PHL_POW_CHP_OIL_OLD,2026,2.943
RE1,PHL_POW_CHP_OIL_OLD,2027,2.943
RE1,PHL_POW_CHP_OIL_OLD,2028,2.943
RE1,PHL_POW_CHP_OIL_OLD,2029,2.912
RE1,PHL_POW_CHP_OIL_OLD,2030,2.912
RE1,PHL_POW_CHP_OIL_OLD,2031,2.912
RE1,PHL_POW_CHP_OIL_OLD,2032,2.912
RE1,PHL_POW_CHP_OIL_OLD,2033,2.8897
RE1,PHL_POW_CHP_OIL_OLD,2034,1.5372
RE1,PHL_POW_CHP_OIL_OLD,2035,1.4997
RE1,PHL_POW_CHP_OIL_OLD,2036,1.4741
RE1,PHL_POW_CHP_OIL_OLD,2037,1.2579
RE1,PHL_POW_CHP_OIL_OLD,2038,1.1256
RE1,PHL_POW_CHP_OIL_OLD,2039,1.1256
RE1,PHL_POW_CHP_OIL_OLD,2040,1.1256
RE1,PHL_POW_CHP_OIL_OLD,2041,1.1256
RE1,PHL_POW_CHP_OIL_OLD,2042,1.1256
RE1,PHL_POW_CHP_OIL_OLD,2043,1.1256
RE1,PHL_POW_CHP_OIL_OLD,2044,1.1256
RE1,PHL_POW_CHP_OIL_OLD,2045,1.0353
RE1,PHL_POW_CHP_OIL_OLD,2046,1.0228
RE1,PHL_POW_CHP_OIL_OLD,2047,1.0228
RE1,PHL_POW_CHP_OIL_OLD,2048,0.9879
RE1,PHL_POW_CHP_OIL_OLD,2049,0.9769
RE1,PHL_POW_CHP_OIL_OLD,2050,0.9769
RE1,PHL_POW_CHP_OIL_OLD,2051,0.9769
RE1,PHL_POW_CHP_OIL_OLD,2052,0.9463
RE1,PHL_POW_CHP_OIL_OLD,2053,0.5458
RE1,PHL_POW_DAC,2020,0.0
RE1,PHL_POW_DAC,2021,0.0
RE1,PHL_POW_DAC,2022,0.0
RE1,PHL_POW_DAC,2023,0.0
RE1,PHL_POW_DAC,2024,0.0
RE1,PHL_POW_DAC,2025,0.0
RE1,PHL_POW_DAC,2026,0.0
RE1,PHL_POW_DAC,2027,0.0
RE1,PHL_POW_DAC,2028,0.0
RE1,PHL_POW_DAC,2029,0.0
RE1,PHL_POW_DAC,2030,0.0
RE1,PHL_POW_DAC,2031,0.0
RE1,PHL_POW_DAC,2032,0.0
RE1,PHL_POW_DAC,2033,0.0
RE1,PHL_POW_DAC,2034,0.0
RE1,PHL_POW_DAC,2035,0.0
RE1,PHL_POW_DAC,2036,0.0
RE1,PHL_POW_DAC,2037,0.0
RE1,PHL_POW_DAC,2038,0.0
RE1,PHL_POW_DAC,2039,0.0
RE1,PHL_POW_DAC,2040,0.0
RE1,PHL_POW_DAC,2041,0.0
RE1,PHL_POW_DAC,2042,0.0
RE1,PHL_POW_DAC,2043,0.0
RE1,PHL_POW_DAC,2044,0.0
RE1,PHL_POW_DAC,2045,0.0
RE1,PHL_POW_DAC,2046,0.0
RE1,PHL_POW_DAC,2047,0.0
RE1,PHL_POW_DAC,2048,0.0
RE1,PHL_POW_DAC,2049,0.0
RE1,PHL_POW_DAC,2050,0.0
RE1,PHL_POW_DAC,2051,0.0
RE1,PHL_POW_DAC,2052,0.0
RE1,PHL_POW_DAC,2053,0.0
RE1,PHL_POW_TD,2020,13.2
RE1,PHL_POW_TD,2021,13.2
RE1,PHL_POW_TD,2022,13.2
RE1,PHL_POW_TD,2023,13.2
RE1,PHL_POW_TD,2024,13.2
RE1,PHL_POW_TD,2025,14.2901
RE1,PHL_POW_TD,2026,14.2901
RE1,PHL_POW_TD,2027,15.0531
RE1,PHL_POW_TD,2028,15.8162
RE1,PHL_POW_TD,2029,16.5787
RE1,PHL_POW_TD,2030,18.2516
RE1,PHL_POW_TD,2031,18.2516
RE1,PHL_POW_TD,2032,19.9581
RE1,PHL_POW_TD,2033,19.9581
RE1,PHL_POW_TD,2034,20.9482
RE1,PHL_POW_TD,2035,21.9175
RE1,PHL_POW_TD,2036,23.0602
RE1,PHL_POW_TD,2037,24.2026
RE1,PHL_POW_TD,2038,25.2584
RE1,PHL_POW_TD,2039,26.4462
RE1,PHL_POW_TD,2040,27.1804
RE1,PHL_POW_TD,2041,27.1804
RE1,PHL_POW_TD,2042,27.1804
RE1,PHL_POW_TD,2043,27.1804
RE1,PHL_POW_TD,2044,27.1804
RE1,PHL_POW_TD,2045,27.1804
RE1,PHL_POW_TD,2046,27.1804
RE1,PHL_POW_TD,2047,27.1804
RE1,PHL_POW_TD,2048,27.1804
RE1,PHL_POW_TD,2049,27.1804
RE1,PHL_POW_TD,2050,40.4581
RE1,PHL_POW_TD,2051,41.6573
RE1,PHL_POW_TD,2052,42.8566
RE1,PHL_POW_TD,2053,44.0558
RE1,PHL_POW_PP_WON_T1,2020,0.666
RE1,PHL_POW_PP_WON_T1,2021,0.666
RE1,PHL_POW_PP_WON_T1,2022,0.666
RE1,PHL_POW_PP_WON_T1,2023,0.666
RE1,PHL_POW_PP_WON_T1,2024,0.666
RE1,PHL_POW_PP_WON_T1,2025,0.666
RE1,PHL_POW_PP_WON_T1,2026,0.666
RE1,PHL_POW_PP_WON_T1,2027,0.666
RE1,PHL_POW_PP_WON_T1,2028,0.666
RE1,PHL_POW_PP_WON_T1,2029,0.666
RE1,PHL_POW_PP_WON_T1,2030,0.633
RE1,PHL_POW_PP_WON_T1,2031,0.633
RE1,PHL_POW_PP_WON_T1,2032,0.633
RE1,PHL_POW_PP_WON_T1,2033,0.633
RE1,PHL_POW_PP_WON_T1,2034,0.633
RE1,PHL_POW_PP_WON_T1,2035,0.633
RE1,PHL_POW_PP_WON_T1,2036,0.633
RE1,PHL_POW_PP_WON_T1,2037,0.633
RE1,PHL_POW_PP_WON_T1,2038,0.633
RE1,PHL_POW_PP_WON_T1,2039,0.3291
RE1,PHL_POW_PP_WON_T1,2040,0.2391
RE1,PHL_POW_PP_WON_T1,2041,0.2391
RE1,PHL_POW_PP_WON_T1,2042,0.2391
RE1,PHL_POW_PP_WON_T1,2043,0.2391
RE1,PHL_POW_PP_WON_T1,2044,0.2391
RE1,PHL_POW_PP_WON_T1,2045,0.0
RE1,PHL_POW_PP_WON_T1,2046,0.0
RE1,PHL_POW_PP_WON_T1,2047,0.0
RE1,PHL_POW_PP_WON_T1,2048,0.0
RE1,PHL_POW_PP_WON_T1,2049,0.0
RE1,PHL_POW_PP_WON_T1,2050,0.0
RE1,PHL_POW_PP_WON_T1,2051,0.0
RE1,PHL_POW_PP_WON_T1,2052,0.0
RE1,PHL_POW_PP_WON_T1,2053,0.0
RE1,PHL_POW_PP_WOF_T1,2020,0.0
RE1,PHL_POW_PP_WOF_T1,2021,0.0
RE1,PHL_POW_PP_WOF_T1,2022,0.0
RE1,PHL_POW_PP_WOF_T1,2023,0.0
RE1,PHL_POW_PP_WOF_T1,2024,0.0
RE1,PHL_POW_PP_WOF_T1,2025,0.0
RE1,PHL_POW_PP_WOF_T1,2026,0.0
RE1,PHL_POW_PP_WOF_T1,2027,0.0
RE1,PHL_POW_PP_WOF_T1,2028,0.0
RE1,PHL_POW_PP_WOF_T1,2029,0.0
RE1,PHL_POW_PP_WOF_T1,2030,0.0
RE1,PHL_POW_PP_WOF_T1,2031,0.0
RE1,PHL_POW_PP_WOF_T1,2032,0.0
RE1,PHL_POW_PP_WOF_T1,2033,0.0
RE1,PHL_POW_PP_WOF_T1,2034,0.0
RE1,PHL_POW_PP_WOF_T1,2035,0.0
RE1,PHL_POW_PP_WOF_T1,2036,0.0
RE1,PHL_POW_PP_WOF_T1,2037,0.0
RE1,PHL_POW_PP_WOF_T1,2038,0.0
RE1,PHL_POW_PP_WOF_T1,2039,0.0
RE1,PHL_POW_PP_WOF_T1,2040,0.0
RE1,PHL_POW_PP_WOF_T1,2041,0.0
RE1,PHL_POW_PP_WOF_T1,2042,0.0
RE1,PHL_POW_PP_WOF_T1,2043,0.0
RE1,PHL_POW_PP_WOF_T1,2044,0.0
RE1,PHL_POW_PP_WOF_T1,2045,0.0
RE1,PHL_POW_PP_WOF_T1,2046,0.0
RE1,PHL_POW_PP_WOF_T1,2047,0.0
RE1,PHL_POW_PP_WOF_T1,2048,0.0
RE1,PHL_POW_PP_WOF_T1,2049,0.0
RE1,PHL_POW_PP_WOF_T1,2050,0.0
RE1,PHL_POW_PP_WOF_T1,2051,0.0
RE1,PHL_POW_PP_WOF_T1,2052,0.0
RE1,PHL_POW_PP_WOF_T1,2053,0.0
RE1,PHL_POW_PP_SPV_T1,2020,0.9502
RE1,PHL_POW_PP_SPV_T1,2021,1.2526
RE1,PHL_POW_PP_SPV_T1,2022,1.5575
RE1,PHL_POW_PP_SPV_T1,2023,1.7143
RE1,PHL_POW_PP_SPV_T1,2024,2.7155
RE1,PHL_POW_PP_SPV_T1,2025,2.9904
RE1,PHL_POW_PP_SPV_T1,2026,2.9904
RE1,PHL_POW_PP_SPV_T1,2027,2.9904
RE1,PHL_POW_PP_SPV_T1,2028,2.9904
RE1,PHL_POW_PP_SPV_T1,2029,2.9904
RE1,PHL_POW_PP_SPV_T1,2030,10.2351
RE1,PHL_POW_PP_SPV_T1,2031,10.2351
RE1,PHL_POW_PP_SPV_T1,2032,10.2351
RE1,PHL_POW_PP_SPV_T1,2033,10.2351
RE1,PHL_POW_PP_SPV_T1,2034,12.5084
RE1,PHL_POW_PP_SPV_T1,2035,12.5084
RE1,PHL_POW_PP_SPV_T1,2036,12.5084
RE1,PHL_POW_PP_SPV_T1,2037,12.5084
RE1,PHL_POW_PP_SPV_T1,2038,12.5084
RE1,PHL_POW_PP_SPV_T1,2039,12.5084
RE1,PHL_POW_PP_SPV_T1,2040,38.396
RE1,PHL_POW_PP_SPV_T1,2041,38.396
RE1,PHL_POW_PP_SPV_T1,2042,38.4461
RE1,PHL_POW_PP_SPV_T1,2043,38.4941
RE1,PHL_POW_PP_SPV_T1,2044,38.5155
RE1,PHL_POW_PP_SPV_T1,2045,38.6474
RE1,PHL_POW_PP_SPV_T1,2046,38.8443
RE1,PHL_POW_PP_SPV_T1,2047,39.0954
RE1,PHL_POW_PP_SPV_T1,2048,39.3854
RE1,PHL_POW_PP_SPV_T1,2049,39.7205
RE1,PHL_POW_PP_SPV_T1,2050,67.9066
RE1,PHL_POW_PP_SPV_T1,2051,69.938
RE1,PHL_POW_PP_SPV_T1,2052,71.9693
RE1,PHL_POW_PP_SPV_T1,2053,74.0007
RE1,PHL_POW_PP_NUSMR,2020,0.0
