r_x,f,t,y,m,r_y,l,r,UseByTechnologyByMode
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2033,1,RE1,18,RE1,6.5855
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2034,1,RE1,18,RE1,6.724
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2035,1,RE1,18,RE1,6.8626
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2036,1,RE1,18,RE1,7.0275
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2037,1,RE1,18,RE1,7.1923
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2038,1,RE1,18,RE1,7.3572
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2039,1,RE1,18,RE1,7.5221
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2040,1,RE1,18,RE1,7.6869
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2041,1,RE1,18,RE1,7.8788
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2042,1,RE1,18,RE1,8.0707
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2043,1,RE1,18,RE1,8.2626
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2044,1,RE1,18,RE1,8.4545
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2045,1,RE1,18,RE1,8.6464
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2046,1,RE1,18,RE1,8.8652
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2047,1,RE1,18,RE1,9.084
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2048,1,RE1,18,RE1,9.3028
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2049,1,RE1,18,RE1,9.5216
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2050,1,RE1,18,RE1,9.7404
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2051,1,RE1,18,RE1,9.981
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2052,1,RE1,18,RE1,10.2215
RE1,PHL_INDU_OTHLPH,PHL_INDU_PLANT_OTH,2053,1,RE1,18,RE1,10.4621
RE1,PHL_LND,PHL_LND_BLT,2024,1,RE1,18,RE1,0.6949
RE1,PHL_LND,PHL_LND_BLT,2030,1,RE1,18,RE1,0.9258
RE1,PHL_LND,PHL_LND_BLT,2046,1,RE1,18,RE1,2.1587
RE1,PHL_LND,PHL_LND_BLT,2048,1,RE1,18,RE1,1.5066
RE1,PHL_WTR_PRC,PHL_LND_BLT,2024,1,RE1,18,RE1,1.6331
RE1,PHL_WTR_PRC,PHL_LND_BLT,2030,1,RE1,18,RE1,2.1757
RE1,PHL_WTR_PRC,PHL_LND_BLT,2046,1,RE1,18,RE1,5.073
RE1,PHL_WTR_PRC,PHL_LND_BLT,2048,1,RE1,18,RE1,3.5405
RE1,PHL_LND,PHL_LND_FOR,2020,1,RE1,18,RE1,7141.0291
RE1,PHL_LND,PHL_LND_FOR,2025,1,RE1,18,RE1,1.2088
RE1,PHL_LND,PHL_LND_FOR,2028,1,RE1,18,RE1,3.3175
RE1,PHL_LND,PHL_LND_FOR,2029,1,RE1,18,RE1,12.457
RE1,PHL_LND,PHL_LND_FOR,2031,1,RE1,18,RE1,1.1494
RE1,PHL_LND,PHL_LND_FOR,2033,1,RE1,18,RE1,50.3456
RE1,PHL_LND,PHL_LND_FOR,2034,1,RE1,18,RE1,1.4382
RE1,PHL_LND,PHL_LND_FOR,2036,1,RE1,18,RE1,1.7725
RE1,PHL_LND,PHL_LND_FOR,2037,1,RE1,18,RE1,1.632
RE1,PHL_LND,PHL_LND_FOR,2039,1,RE1,18,RE1,1.8782
RE1,PHL_LND,PHL_LND_FOR,2040,1,RE1,18,RE1,1.9733
RE1,PHL_LND,PHL_LND_FOR,2041,1,RE1,18,RE1,1.8468
RE1,PHL_LND,PHL_LND_FOR,2042,1,RE1,18,RE1,21.2825
RE1,PHL_LND,PHL_LND_FOR,2045,1,RE1,18,RE1,21.5309
RE1,PHL_LND,PHL_LND_FOR,2046,1,RE1,18,RE1,19.1657
RE1,PHL_LND,PHL_LND_FOR,2049,1,RE1,18,RE1,1.9423
RE1,PHL_LND,PHL_LND_FOR,2050,1,RE1,18,RE1,34.4296
RE1,PHL_LND,PHL_LND_FOR,2051,1,RE1,18,RE1,3.0798
RE1,PHL_LND,PHL_LND_FOR,2052,1,RE1,18,RE1,3.1859
RE1,PHL_WTR_PRC,PHL_LND_FOR,2020,1,RE1,18,RE1,16781.4184
RE1,PHL_WTR_PRC,PHL_LND_FOR,2025,1,RE1,18,RE1,2.8408
RE1,PHL_WTR_PRC,PHL_LND_FOR,2028,1,RE1,18,RE1,7.7961
RE1,PHL_WTR_PRC,PHL_LND_FOR,2029,1,RE1,18,RE1,29.2739
RE1,PHL_WTR_PRC,PHL_LND_FOR,2031,1,RE1,18,RE1,2.701
RE1,PHL_WTR_PRC,PHL_LND_FOR,2033,1,RE1,18,RE1,118.3123
RE1,PHL_WTR_PRC,PHL_LND_FOR,2034,1,RE1,18,RE1,3.3797
RE1,PHL_WTR_PRC,PHL_LND_FOR,2036,1,RE1,18,RE1,4.1653
RE1,PHL_WTR_PRC,PHL_LND_FOR,2037,1,RE1,18,RE1,3.8352
RE1,PHL_WTR_PRC,PHL_LND_FOR,2039,1,RE1,18,RE1,4.4138
RE1,PHL_WTR_PRC,PHL_LND_FOR,2040,1,RE1,18,RE1,4.6372
RE1,PHL_WTR_PRC,PHL_LND_FOR,2041,1,RE1,18,RE1,4.3399
RE1,PHL_WTR_PRC,PHL_LND_FOR,2042,1,RE1,18,RE1,50.0139
RE1,PHL_WTR_PRC,PHL_LND_FOR,2045,1,RE1,18,RE1,50.5977
RE1,PHL_WTR_PRC,PHL_LND_FOR,2046,1,RE1,18,RE1,45.0393
RE1,PHL_WTR_PRC,PHL_LND_FOR,2049,1,RE1,18,RE1,4.5644
RE1,PHL_WTR_PRC,PHL_LND_FOR,2050,1,RE1,18,RE1,80.9096
RE1,PHL_WTR_PRC,PHL_LND_FOR,2051,1,RE1,18,RE1,7.2375
RE1,PHL_WTR_PRC,PHL_LND_FOR,2052,1,RE1,18,RE1,7.4868
RE1,PHL_LND,PHL_LND_WAT,2021,1,RE1,18,RE1,0.3142
RE1,PHL_LND,PHL_LND_WAT,2022,1,RE1,18,RE1,0.4799
RE1,PHL_LND,PHL_LND_WAT,2023,1,RE1,18,RE1,0.4354
RE1,PHL_LND,PHL_LND_WAT,2026,1,RE1,18,RE1,0.4461
RE1,PHL_LND,PHL_LND_WAT,2027,1,RE1,18,RE1,0.415
RE1,PHL_LND,PHL_LND_WAT,2032,1,RE1,18,RE1,0.5399
RE1,PHL_LND,PHL_LND_WAT,2033,1,RE1,18,RE1,0.3202
RE1,PHL_LND,PHL_LND_WAT,2035,1,RE1,18,RE1,0.6471
RE1,PHL_LND,PHL_LND_WAT,2038,1,RE1,18,RE1,0.7566
RE1,PHL_LND,PHL_LND_WAT,2043,1,RE1,18,RE1,0.7986
RE1,PHL_LND,PHL_LND_WAT,2044,1,RE1,18,RE1,0.8011
RE1,PHL_LND,PHL_LND_WAT,2047,1,RE1,18,RE1,0.8232
RE1,PHL_LND,PHL_LND_WAT,2053,1,RE1,18,RE1,1.4254
RE1,PHL_WTR_PRC,PHL_LND_WAT,2021,1,RE1,18,RE1,0.7383
RE1,PHL_WTR_PRC,PHL_LND_WAT,2022,1,RE1,18,RE1,1.1278
RE1,PHL_WTR_PRC,PHL_LND_WAT,2023,1,RE1,18,RE1,1.0232
RE1,PHL_WTR_PRC,PHL_LND_WAT,2026,1,RE1,18,RE1,1.0483
RE1,PHL_WTR_PRC,PHL_LND_WAT,2027,1,RE1,18,RE1,0.9752
RE1,PHL_WTR_PRC,PHL_LND_WAT,2032,1,RE1,18,RE1,1.2688
RE1,PHL_WTR_PRC,PHL_LND_WAT,2033,1,RE1,18,RE1,0.7525
RE1,PHL_WTR_PRC,PHL_LND_WAT,2035,1,RE1,18,RE1,1.5208
RE1,PHL_WTR_PRC,PHL_LND_WAT,2038,1,RE1,18,RE1,1.7779
RE1,PHL_WTR_PRC,PHL_LND_WAT,2043,1,RE1,18,RE1,1.8767
RE1,PHL_WTR_PRC,PHL_LND_WAT,2044,1,RE1,18,RE1,1.8826
RE1,PHL_WTR_PRC,PHL_LND_WAT,2047,1,RE1,18,RE1,1.9344
RE1,PHL_WTR_PRC,PHL_LND_WAT,2053,1,RE1,18,RE1,3.3498
RE1,PHL_PRO_BIOM,PHL_POW_CHP_BIOM_OLD,2022,1,RE1,18,RE1,0.8216
RE1,PHL_PWR_WAT,PHL_POW_CHP_BIOM_OLD,2022,1,RE1,18,RE1,0.2341
RE1,PHL_PRO_COAL,PHL_POW_CHP_COAL_OLD,2020,1,RE1,18,RE1,20.0777
RE1,PHL_PRO_COAL,PHL_POW_CHP_COAL_OLD,2021,1,RE1,18,RE1,20.3893
RE1,PHL_PRO_COAL,PHL_POW_CHP_COAL_OLD,2022,1,RE1,18,RE1,22.0792
RE1,PHL_PRO_COAL,PHL_POW_CHP_COAL_OLD,2023,1,RE1,18,RE1,43.0565
RE1,PHL_PRO_COAL,PHL_POW_CHP_COAL_OLD,2024,1,RE1,18,RE1,27.2827
RE1,PHL_PRO_COAL,PHL_POW_CHP_COAL_OLD,2025,1,RE1,18,RE1,37.2968
RE1,PHL_PRO_COAL,PHL_POW_CHP_COAL_OLD,2026,1,RE1,18,RE1,34.1234
RE1,PHL_PRO_COAL,PHL_POW_CHP_COAL_OLD,2027,1,RE1,18,RE1,31.0472
RE1,PHL_PRO_COAL,PHL_POW_CHP_COAL_OLD,2028,1,RE1,18,RE1,27.5366
RE1,PHL_PRO_COAL,PHL_POW_CHP_COAL_OLD,2029,1,RE1,18,RE1,24.3681
RE1,PHL_PRO_COAL,PHL_POW_CHP_COAL_OLD,2030,1,RE1,18,RE1,24.668
RE1,PHL_PRO_COAL,PHL_POW_CHP_COAL_OLD,2031,1,RE1,18,RE1,20.6263
RE1,PHL_PRO_COAL,PHL_POW_CHP_COAL_OLD,2032,1,RE1,18,RE1,15.9673
RE1,PHL_PRO_COAL,PHL_POW_CHP_COAL_OLD,2033,1,RE1,18,RE1,11.4603
RE1,PHL_PRO_COAL,PHL_POW_CHP_COAL_OLD,2034,1,RE1,18,RE1,6.739
RE1,PHL_PRO_COAL,PHL_POW_CHP_COAL_OLD,2035,1,RE1,18,RE1,2.0151
RE1,PHL_PWR_WAT,PHL_POW_CHP_COAL_OLD,2020,1,RE1,18,RE1,0.3198
RE1,PHL_PWR_WAT,PHL_POW_CHP_COAL_OLD,2021,1,RE1,18,RE1,0.3247
RE1,PHL_PWR_WAT,PHL_POW_CHP_COAL_OLD,2022,1,RE1,18,RE1,0.3517
RE1,PHL_PWR_WAT,PHL_POW_CHP_COAL_OLD,2023,1,RE1,18,RE1,0.6858
RE1,PHL_PWR_WAT,PHL_POW_CHP_COAL_OLD,2024,1,RE1,18,RE1,0.4345
RE1,PHL_PWR_WAT,PHL_POW_CHP_COAL_OLD,2025,1,RE1,18,RE1,0.594
RE1,PHL_PWR_WAT,PHL_POW_CHP_COAL_OLD,2026,1,RE1,18,RE1,0.5435
RE1,PHL_PWR_WAT,PHL_POW_CHP_COAL_OLD,2027,1,RE1,18,RE1,0.4945
RE1,PHL_PWR_WAT,PHL_POW_CHP_COAL_OLD,2028,1,RE1,18,RE1,0.4386
RE1,PHL_PWR_WAT,PHL_POW_CHP_COAL_OLD,2029,1,RE1,18,RE1,0.3881
RE1,PHL_PWR_WAT,PHL_POW_CHP_COAL_OLD,2030,1,RE1,18,RE1,0.3929
RE1,PHL_PWR_WAT,PHL_POW_CHP_COAL_OLD,2031,1,RE1,18,RE1,0.3285
RE1,PHL_PWR_WAT,PHL_POW_CHP_COAL_OLD,2032,1,RE1,18,RE1,0.2543
RE1,PHL_PWR_WAT,PHL_POW_CHP_COAL_OLD,2033,1,RE1,18,RE1,0.1825
RE1,PHL_PWR_WAT,PHL_POW_CHP_COAL_OLD,2034,1,RE1,18,RE1,0.1073
RE1,PHL_PWR_WAT,PHL_POW_CHP_COAL_OLD,2035,1,RE1,18,RE1,0.0321
RE1,PHL_PRO_NG,PHL_POW_CHP_NG_OLD,2020,1,RE1,18,RE1,10.6006
RE1,PHL_PRO_NG,PHL_POW_CHP_NG_OLD,2021,1,RE1,18,RE1,10.6006
RE1,PHL_PRO_NG,PHL_POW_CHP_NG_OLD,2022,1,RE1,18,RE1,10.6006
RE1,PHL_PRO_NG,PHL_POW_CHP_NG_OLD,2024,1,RE1,18,RE1,10.6006
RE1,PHL_PWR_WAT,PHL_POW_CHP_NG_OLD,2020,1,RE1,18,RE1,0.1701
RE1,PHL_PWR_WAT,PHL_POW_CHP_NG_OLD,2021,1,RE1,18,RE1,0.1701
RE1,PHL_PWR_WAT,PHL_POW_CHP_NG_OLD,2022,1,RE1,18,RE1,0.1701
RE1,PHL_PWR_WAT,PHL_POW_CHP_NG_OLD,2024,1,RE1,18,RE1,0.1701
RE1,PHL_PRO_COAL,PHL_POW_PP_COAL,2025,1,RE1,18,RE1,7.268
RE1,PHL_PRO_COAL,PHL_POW_PP_COAL,2026,1,RE1,18,RE1,7.268
RE1,PHL_PRO_COAL,PHL_POW_PP_COAL,2027,1,RE1,18,RE1,7.268
RE1,PHL_PRO_COAL,PHL_POW_PP_COAL,2028,1,RE1,18,RE1,10.9844
RE1,PHL_PRO_COAL,PHL_POW_PP_COAL,2029,1,RE1,18,RE1,15.8471
RE1,PHL_PRO_COAL,PHL_POW_PP_COAL,2030,1,RE1,18,RE1,15.8471
RE1,PHL_PRO_COAL,PHL_POW_PP_COAL,2031,1,RE1,18,RE1,20.8044
RE1,PHL_PRO_COAL,PHL_POW_PP_COAL,2032,1,RE1,18,RE1,27.233
RE1,PHL_PRO_COAL,PHL_POW_PP_COAL,2033,1,RE1,18,RE1,33.4969
RE1,PHL_PRO_COAL,PHL_POW_PP_COAL,2034,1,RE1,18,RE1,39.9088
RE1,PHL_PRO_COAL,PHL_POW_PP_COAL,2035,1,RE1,18,RE1,43.2684
RE1,PHL_PRO_COAL,PHL_POW_PP_COAL,2036,1,RE1,18,RE1,50.4507
RE1,PHL_PRO_COAL,PHL_POW_PP_COAL,2037,1,RE1,18,RE1,50.8516
RE1,PHL_PRO_COAL,PHL_POW_PP_COAL,2038,1,RE1,18,RE1,54.4419
RE1,PHL_PRO_COAL,PHL_POW_PP_COAL,2039,1,RE1,18,RE1,58.5239
RE1,PHL_PRO_COAL,PHL_POW_PP_COAL,2040,1,RE1,18,RE1,61.4855
RE1,PHL_PRO_COAL,PHL_POW_PP_COAL,2041,1,RE1,18,RE1,57.5445
RE1,PHL_PRO_COAL,PHL_POW_PP_COAL,2042,1,RE1,18,RE1,57.3692
RE1,PHL_PRO_COAL,PHL_POW_PP_COAL,2043,1,RE1,18,RE1,57.4654
RE1,PHL_PRO_COAL,PHL_POW_PP_COAL,2044,1,RE1,18,RE1,57.647
RE1,PHL_PRO_COAL,PHL_POW_PP_COAL,2045,1,RE1,18,RE1,58.0389
RE1,PHL_PRO_COAL,PHL_POW_PP_COAL,2046,1,RE1,18,RE1,58.6657
RE1,PHL_PRO_COAL,PHL_POW_PP_COAL,2047,1,RE1,18,RE1,59.2341
RE1,PHL_PRO_COAL,PHL_POW_PP_COAL,2048,1,RE1,18,RE1,59.8859
RE1,PHL_PRO_COAL,PHL_POW_PP_COAL,2049,1,RE1,18,RE1,60.5207
RE1,PHL_PRO_COAL,PHL_POW_PP_COAL,2050,1,RE1,18,RE1,92.8085
RE1,PHL_PRO_COAL,PHL_POW_PP_COAL,2051,1,RE1,18,RE1,95.9645
RE1,PHL_PRO_COAL,PHL_POW_PP_COAL,2052,1,RE1,18,RE1,99.2695
RE1,PHL_PRO_COAL,PHL_POW_PP_COAL,2053,1,RE1,18,RE1,102.5732
RE1,PHL_PWR_WAT,PHL_POW_PP_COAL,2025,1,RE1,18,RE1,0.1591
RE1,PHL_PWR_WAT,PHL_POW_PP_COAL,2026,1,RE1,18,RE1,0.1591
RE1,PHL_PWR_WAT,PHL_POW_PP_COAL,2027,1,RE1,18,RE1,0.1591
RE1,PHL_PWR_WAT,PHL_POW_PP_COAL,2028,1,RE1,18,RE1,0.2404
RE1,PHL_PWR_WAT,PHL_POW_PP_COAL,2029,1,RE1,18,RE1,0.3469
RE1,PHL_PWR_WAT,PHL_POW_PP_COAL,2030,1,RE1,18,RE1,0.3469
RE1,PHL_PWR_WAT,PHL_POW_PP_COAL,2031,1,RE1,18,RE1,0.4554
RE1,PHL_PWR_WAT,PHL_POW_PP_COAL,2032,1,RE1,18,RE1,0.5961
RE1,PHL_PWR_WAT,PHL_POW_PP_COAL,2033,1,RE1,18,RE1,0.7332
RE1,PHL_PWR_WAT,PHL_POW_PP_COAL,2034,1,RE1,18,RE1,0.8735
RE1,PHL_PWR_WAT,PHL_POW_PP_COAL,2035,1,RE1,18,RE1,0.947
RE1,PHL_PWR_WAT,PHL_POW_PP_COAL,2036,1,RE1,18,RE1,1.1042
RE1,PHL_PWR_WAT,PHL_POW_PP_COAL,2037,1,RE1,18,RE1,1.113
RE1,PHL_PWR_WAT,PHL_POW_PP_COAL,2038,1,RE1,18,RE1,1.1916
RE1,PHL_PWR_WAT,PHL_POW_PP_COAL,2039,1,RE1,18,RE1,1.2809
RE1,PHL_PWR_WAT,PHL_POW_PP_COAL,2040,1,RE1,18,RE1,1.3458
RE1,PHL_PWR_WAT,PHL_POW_PP_COAL,2041,1,RE1,18,RE1,1.2595
RE1,PHL_PWR_WAT,PHL_POW_PP_COAL,2042,1,RE1,18,RE1,1.2557
RE1,PHL_PWR_WAT,PHL_POW_PP_COAL,2043,1,RE1,18,RE1,1.2578
RE1,PHL_PWR_WAT,PHL_POW_PP_COAL,2044,1,RE1,18,RE1,1.2617
RE1,PHL_PWR_WAT,PHL_POW_PP_COAL,2045,1,RE1,18,RE1,1.2703
RE1,PHL_PWR_WAT,PHL_POW_PP_COAL,2046,1,RE1,18,RE1,1.284
RE1,PHL_PWR_WAT,PHL_POW_PP_COAL,2047,1,RE1,18,RE1,1.2965
RE1,PHL_PWR_WAT,PHL_POW_PP_COAL,2048,1,RE1,18,RE1,1.3108
RE1,PHL_PWR_WAT,PHL_POW_PP_COAL,2049,1,RE1,18,RE1,1.3246
RE1,PHL_PWR_WAT,PHL_POW_PP_COAL,2050,1,RE1,18,RE1,2.0313
RE1,PHL_PWR_WAT,PHL_POW_PP_COAL,2051,1,RE1,18,RE1,2.1004
RE1,PHL_PWR_WAT,PHL_POW_PP_COAL,2052,1,RE1,18,RE1,2.1728
RE1,PHL_PWR_WAT,PHL_POW_PP_COAL,2053,1,RE1,18,RE1,2.2451
RE1,PHL_PRO_NG,PHL_POW_PP_NGCC,2035,1,RE1,18,RE1,2.2132
RE1,PHL_PWR_WAT,PHL_POW_PP_NGCC,2035,1,RE1,18,RE1,0.0401
RE1,PHL_POW_ELE,PHL_POW_TD,2020,1,RE1,18,RE1,15.4827
RE1,PHL_POW_ELE,PHL_POW_TD,2021,1,RE1,18,RE1,16.2754
RE1,PHL_POW_ELE,PHL_POW_TD,2022,1,RE1,18,RE1,17.068
RE1,PHL_POW_ELE,PHL_POW_TD,2023,1,RE1,18,RE1,17.8607
RE1,PHL_POW_ELE,PHL_POW_TD,2024,1,RE1,18,RE1,18.6534
RE1,PHL_POW_ELE,PHL_POW_TD,2025,1,RE1,18,RE1,19.4461
RE1,PHL_POW_ELE,PHL_POW_TD,2026,1,RE1,18,RE1,19.9884
RE1,PHL_POW_ELE,PHL_POW_TD,2027,1,RE1,18,RE1,20.9878
RE1,PHL_POW_ELE,PHL_POW_TD,2028,1,RE1,18,RE1,22.1082
RE1,PHL_POW_ELE,PHL_POW_TD,2029,1,RE1,18,RE1,23.2276
RE1,PHL_POW_ELE,PHL_POW_TD,2030,1,RE1,18,RE1,24.348
RE1,PHL_POW_ELE,PHL_POW_TD,2031,1,RE1,18,RE1,25.6354
RE1,PHL_POW_ELE,PHL_POW_TD,2032,1,RE1,18,RE1,26.9654
RE1,PHL_POW_ELE,PHL_POW_TD,2033,1,RE1,18,RE1,28.2718
RE1,PHL_POW_ELE,PHL_POW_TD,2034,1,RE1,18,RE1,29.5746
RE1,PHL_POW_ELE,PHL_POW_TD,2035,1,RE1,18,RE1,30.8773
RE1,PHL_POW_ELE,PHL_POW_TD,2036,1,RE1,18,RE1,32.4299
RE1,PHL_POW_ELE,PHL_POW_TD,2037,1,RE1,18,RE1,33.9825
RE1,PHL_POW_ELE,PHL_POW_TD,2038,1,RE1,18,RE1,35.5542
RE1,PHL_POW_ELE,PHL_POW_TD,2039,1,RE1,18,RE1,37.277
RE1,PHL_POW_ELE,PHL_POW_TD,2040,1,RE1,18,RE1,39.1037
RE1,PHL_POW_ELE,PHL_POW_TD,2041,1,RE1,18,RE1,37.3786
RE1,PHL_POW_ELE,PHL_POW_TD,2042,1,RE1,18,RE1,37.3018
RE1,PHL_POW_ELE,PHL_POW_TD,2043,1,RE1,18,RE1,37.3595
RE1,PHL_POW_ELE,PHL_POW_TD,2044,1,RE1,18,RE1,37.4644
RE1,PHL_POW_ELE,PHL_POW_TD,2045,1,RE1,18,RE1,37.6284
RE1,PHL_POW_ELE,PHL_POW_TD,2046,1,RE1,18,RE1,37.9304
RE1,PHL_POW_ELE,PHL_POW_TD,2047,1,RE1,18,RE1,38.2269
RE1,PHL_POW_ELE,PHL_POW_TD,2048,1,RE1,18,RE1,38.5662
RE1,PHL_POW_ELE,PHL_POW_TD,2049,1,RE1,18,RE1,38.9001
RE1,PHL_POW_ELE,PHL_POW_TD,2050,1,RE1,18,RE1,56.6417
RE1,PHL_POW_ELE,PHL_POW_TD,2051,1,RE1,18,RE1,58.3007
RE1,PHL_POW_ELE,PHL_POW_TD,2052,1,RE1,18,RE1,60.0397
RE1,PHL_POW_ELE,PHL_POW_TD,2053,1,RE1,18,RE1,61.778
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2020,1,RE1,18,RE1,0.3933
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2021,1,RE1,18,RE1,0.4022
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2022,1,RE1,18,RE1,0.411
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2023,1,RE1,18,RE1,0.4199
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2024,1,RE1,18,RE1,0.4287
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2025,1,RE1,18,RE1,0.4376
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2026,1,RE1,18,RE1,0.4472
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2027,1,RE1,18,RE1,0.4568
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2028,1,RE1,18,RE1,0.4664
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2029,1,RE1,18,RE1,0.476
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2030,1,RE1,18,RE1,0.4856
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2031,1,RE1,18,RE1,0.4965
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2032,1,RE1,18,RE1,0.5074
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2033,1,RE1,18,RE1,0.5183
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2034,1,RE1,18,RE1,0.5292
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2035,1,RE1,18,RE1,0.5401
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2036,1,RE1,18,RE1,0.5531
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2037,1,RE1,18,RE1,0.5661
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2038,1,RE1,18,RE1,0.579
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2039,1,RE1,18,RE1,0.592
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2040,1,RE1,18,RE1,0.605
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2041,1,RE1,18,RE1,0.4781
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2042,1,RE1,18,RE1,0.4408
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2043,1,RE1,18,RE1,0.4061
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2044,1,RE1,18,RE1,0.374
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2045,1,RE1,18,RE1,0.3442
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2046,1,RE1,18,RE1,0.3177
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2047,1,RE1,18,RE1,0.2929
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2048,1,RE1,18,RE1,0.27
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2049,1,RE1,18,RE1,0.2487
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2050,1,RE1,18,RE1,0.7666
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2051,1,RE1,18,RE1,0.7855
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2052,1,RE1,18,RE1,0.8045
RE1,PHL_POW_ELE1,PHL_POW_TD_AGR,2053,1,RE1,18,RE1,0.8234
RE1,PHL_POW_ELE1,PHL_POW_TD_HOU,2020,1,RE1,18,RE1,5.2965
RE1,PHL_POW_ELE1,PHL_POW_TD_HOU,2021,1,RE1,18,RE1,5.6336
RE1,PHL_POW_ELE1,PHL_POW_TD_HOU,2022,1,RE1,18,RE1,5.9707
RE1,PHL_POW_ELE1,PHL_POW_TD_HOU,2023,1,RE1,18,RE1,6.3078
RE1,PHL_POW_ELE1,PHL_POW_TD_HOU,2024,1,RE1,18,RE1,6.6449
RE1,PHL_POW_ELE1,PHL_POW_TD_HOU,2025,1,RE1,18,RE1,6.982
RE1,PHL_POW_ELE1,PHL_POW_TD_HOU,2026,1,RE1,18,RE1,6.9321
RE1,PHL_POW_ELE1,PHL_POW_TD_HOU,2027,1,RE1,18,RE1,7.2561
RE1,PHL_POW_ELE1,PHL_POW_TD_HOU,2028,1,RE1,18,RE1,7.6792
RE1,PHL_POW_ELE1,PHL_POW_TD_HOU,2029,1,RE1,18,RE1,8.1022
RE1,PHL_POW_ELE1,PHL_POW_TD_HOU,2030,1,RE1,18,RE1,8.5252
RE1,PHL_POW_ELE1,PHL_POW_TD_HOU,2031,1,RE1,18,RE1,9.0224
RE1,PHL_POW_ELE1,PHL_POW_TD_HOU,2032,1,RE1,18,RE1,9.5196
RE1,PHL_POW_ELE1,PHL_POW_TD_HOU,2033,1,RE1,18,RE1,10.0168
RE1,PHL_POW_ELE1,PHL_POW_TD_HOU,2034,1,RE1,18,RE1,10.514
RE1,PHL_POW_ELE1,PHL_POW_TD_HOU,2035,1,RE1,18,RE1,11.0112
RE1,PHL_POW_ELE1,PHL_POW_TD_HOU,2036,1,RE1,18,RE1,11.596
RE1,PHL_POW_ELE1,PHL_POW_TD_HOU,2037,1,RE1,18,RE1,12.1808
RE1,PHL_POW_ELE1,PHL_POW_TD_HOU,2038,1,RE1,18,RE1,12.7655
RE1,PHL_POW_ELE1,PHL_POW_TD_HOU,2039,1,RE1,18,RE1,13.3503
RE1,PHL_POW_ELE1,PHL_POW_TD_HOU,2040,1,RE1,18,RE1,13.9351
