r,t,y,CapitalInvestment
RE1,PHL_POW_PP_NGCC_CCS,2053,0
RE1,PHL_POW_PP_NGCC,2020,0
RE1,PHL_POW_PP_NGCC,2021,0
RE1,PHL_POW_PP_NGCC,2022,0
RE1,PHL_POW_PP_NGCC,2023,0
RE1,PHL_POW_PP_NGCC,2024,0
RE1,PHL_POW_PP_NGCC,2025,1056
RE1,PHL_POW_PP_NGCC,2026,0
RE1,PHL_POW_PP_NGCC,2027,0
RE1,PHL_POW_PP_NGCC,2028,0
RE1,PHL_POW_PP_NGCC,2029,0
RE1,PHL_POW_PP_NGCC,2030,0
RE1,PHL_POW_PP_NGCC,2031,0
RE1,PHL_POW_PP_NGCC,2032,0
RE1,PHL_POW_PP_NGCC,2033,0
RE1,PHL_POW_PP_NGCC,2034,0
RE1,PHL_POW_PP_NGCC,2035,0
RE1,PHL_POW_PP_NGCC,2036,0
RE1,PHL_POW_PP_NGCC,2037,0
RE1,PHL_POW_PP_NGCC,2038,0
RE1,PHL_POW_PP_NGCC,2039,1191.5316
RE1,PHL_POW_PP_NGCC,2040,3681.0379
RE1,PHL_POW_PP_NGCC,2041,0
RE1,PHL_POW_PP_NGCC,2042,0
RE1,PHL_POW_PP_NGCC,2043,0
RE1,PHL_POW_PP_NGCC,2044,0
RE1,PHL_POW_PP_NGCC,2045,0
RE1,PHL_POW_PP_NGCC,2046,262.1669
RE1,PHL_POW_PP_NGCC,2047,0.8506
RE1,PHL_POW_PP_NGCC,2048,16.0293
RE1,PHL_POW_PP_NGCC,2049,470.9845
RE1,PHL_POW_PP_NGCC,2050,6088.3055
RE1,PHL_POW_PP_NGCC,2051,360.6397
RE1,PHL_POW_PP_NGCC,2052,360.6397
RE1,PHL_POW_PP_NGCC,2053,360.6397
RE1,PHL_POW_PP_HY_LA,2020,4389.9544
RE1,PHL_POW_PP_HY_LA,2021,7663.7159
RE1,PHL_POW_PP_HY_LA,2022,47.7
RE1,PHL_POW_PP_HY_LA,2023,140.4
RE1,PHL_POW_PP_HY_LA,2024,105.6
RE1,PHL_POW_PP_HY_LA,2025,0
RE1,PHL_POW_PP_HY_LA,2026,0
RE1,PHL_POW_PP_HY_LA,2027,0
RE1,PHL_POW_PP_HY_LA,2028,0
RE1,PHL_POW_PP_HY_LA,2029,0
RE1,PHL_POW_PP_HY_LA,2030,0
RE1,PHL_POW_PP_HY_LA,2031,0
RE1,PHL_POW_PP_HY_LA,2032,0
RE1,PHL_POW_PP_HY_LA,2033,0
RE1,PHL_POW_PP_HY_LA,2034,0
RE1,PHL_POW_PP_HY_LA,2035,0
RE1,PHL_POW_PP_HY_LA,2036,0
RE1,PHL_POW_PP_HY_LA,2037,0
RE1,PHL_POW_PP_HY_LA,2038,0
RE1,PHL_POW_PP_HY_LA,2039,0
RE1,PHL_POW_PP_HY_LA,2040,0
RE1,PHL_POW_PP_HY_LA,2041,0
RE1,PHL_POW_PP_HY_LA,2042,0
RE1,PHL_POW_PP_HY_LA,2043,0
RE1,PHL_POW_PP_HY_LA,2044,0
RE1,PHL_POW_PP_HY_LA,2045,0
RE1,PHL_POW_PP_HY_LA,2046,0
RE1,PHL_POW_PP_HY_LA,2047,0
RE1,PHL_POW_PP_HY_LA,2048,0
RE1,PHL_POW_PP_HY_LA,2049,0
RE1,PHL_POW_PP_HY_LA,2050,0
RE1,PHL_POW_PP_HY_LA,2051,0
RE1,PHL_POW_PP_HY_LA,2052,0
RE1,PHL_POW_PP_HY_LA,2053,0
RE1,PHL_POW_PP_H2,2020,0
RE1,PHL_POW_PP_H2,2021,0
RE1,PHL_POW_PP_H2,2022,0
RE1,PHL_POW_PP_H2,2023,0
RE1,PHL_POW_PP_H2,2024,0
RE1,PHL_POW_PP_H2,2025,0
RE1,PHL_POW_PP_H2,2026,0
RE1,PHL_POW_PP_H2,2027,0
RE1,PHL_POW_PP_H2,2028,0
RE1,PHL_POW_PP_H2,2029,0
RE1,PHL_POW_PP_H2,2030,0
RE1,PHL_POW_PP_H2,2031,0
RE1,PHL_POW_PP_H2,2032,0
RE1,PHL_POW_PP_H2,2033,0
RE1,PHL_POW_PP_H2,2034,0
RE1,PHL_POW_PP_H2,2035,0
RE1,PHL_POW_PP_H2,2036,0
RE1,PHL_POW_PP_H2,2037,0
RE1,PHL_POW_PP_H2,2038,0
RE1,PHL_POW_PP_H2,2039,0
RE1,PHL_POW_PP_H2,2040,0
RE1,PHL_POW_PP_H2,2041,0
RE1,PHL_POW_PP_H2,2042,0
RE1,PHL_POW_PP_H2,2043,0
RE1,PHL_POW_PP_H2,2044,0
RE1,PHL_POW_PP_H2,2045,0
RE1,PHL_POW_PP_H2,2046,0
RE1,PHL_POW_PP_H2,2047,0
RE1,PHL_POW_PP_H2,2048,0
RE1,PHL_POW_PP_H2,2049,0
RE1,PHL_POW_PP_H2,2050,0
RE1,PHL_POW_PP_H2,2051,0
RE1,PHL_POW_PP_H2,2052,0
RE1,PHL_POW_PP_H2,2053,0
RE1,PHL_POW_PP_COAL_CCS,2020,0
RE1,PHL_POW_PP_COAL_CCS,2021,0
RE1,PHL_POW_PP_COAL_CCS,2022,0
RE1,PHL_POW_PP_COAL_CCS,2023,0
RE1,PHL_POW_PP_COAL_CCS,2024,0
RE1,PHL_POW_PP_COAL_CCS,2025,0
RE1,PHL_POW_PP_COAL_CCS,2026,0
RE1,PHL_POW_PP_COAL_CCS,2027,0
RE1,PHL_POW_PP_COAL_CCS,2028,0
RE1,PHL_POW_PP_COAL_CCS,2029,0
RE1,PHL_POW_PP_COAL_CCS,2030,0
RE1,PHL_POW_PP_COAL_CCS,2031,0
RE1,PHL_POW_PP_COAL_CCS,2032,0
RE1,PHL_POW_PP_COAL_CCS,2033,0
RE1,PHL_POW_PP_COAL_CCS,2034,0
RE1,PHL_POW_PP_COAL_CCS,2035,0
RE1,PHL_POW_PP_COAL_CCS,2036,0
RE1,PHL_POW_PP_COAL_CCS,2037,0
RE1,PHL_POW_PP_COAL_CCS,2038,0
RE1,PHL_POW_PP_COAL_CCS,2039,0
RE1,PHL_POW_PP_COAL_CCS,2040,0
RE1,PHL_POW_PP_COAL_CCS,2041,0
RE1,PHL_POW_PP_COAL_CCS,2042,0
RE1,PHL_POW_PP_COAL_CCS,2043,0
RE1,PHL_POW_PP_COAL_CCS,2044,0
RE1,PHL_POW_PP_COAL_CCS,2045,0
RE1,PHL_POW_PP_COAL_CCS,2046,0
RE1,PHL_POW_PP_COAL_CCS,2047,0
RE1,PHL_POW_PP_COAL_CCS,2048,0
RE1,PHL_POW_PP_COAL_CCS,2049,0
RE1,PHL_POW_PP_COAL_CCS,2050,0
RE1,PHL_POW_PP_COAL_CCS,2051,0
RE1,PHL_POW_PP_COAL_CCS,2052,0
RE1,PHL_POW_PP_COAL_CCS,2053,0
RE1,PHL_POW_PP_COAL,2020,0
RE1,PHL_POW_PP_COAL,2021,1595
RE1,PHL_POW_PP_COAL,2022,1692.68
RE1,PHL_POW_PP_COAL,2023,0
RE1,PHL_POW_PP_COAL,2024,1320
RE1,PHL_POW_PP_COAL,2025,0
RE1,PHL_POW_PP_COAL,2026,0
RE1,PHL_POW_PP_COAL,2027,0
RE1,PHL_POW_PP_COAL,2028,2356.0608
RE1,PHL_POW_PP_COAL,2029,3082.8025
RE1,PHL_POW_PP_COAL,2030,0
RE1,PHL_POW_PP_COAL,2031,3142.7546
RE1,PHL_POW_PP_COAL,2032,4075.4995
RE1,PHL_POW_PP_COAL,2033,3971.1034
RE1,PHL_POW_PP_COAL,2034,4064.9094
RE1,PHL_POW_PP_COAL,2035,2129.8759
RE1,PHL_POW_PP_COAL,2036,4553.328
RE1,PHL_POW_PP_COAL,2037,4697.1194
RE1,PHL_POW_PP_COAL,2038,4592.9927
RE1,PHL_POW_PP_COAL,2039,5223.8421
RE1,PHL_POW_PP_COAL,2040,66.6459
RE1,PHL_POW_PP_COAL,2041,0
RE1,PHL_POW_PP_COAL,2042,0
RE1,PHL_POW_PP_COAL,2043,0
RE1,PHL_POW_PP_COAL,2044,0
RE1,PHL_POW_PP_COAL,2045,0
RE1,PHL_POW_PP_COAL,2046,2325.5404
RE1,PHL_POW_PP_COAL,2047,2117.5386
RE1,PHL_POW_PP_COAL,2048,492.9798
RE1,PHL_POW_PP_COAL,2049,942.5116
RE1,PHL_POW_PP_COAL,2050,27794.1
RE1,PHL_POW_PP_COAL,2051,2560.6267
RE1,PHL_POW_PP_COAL,2052,2676.6088
RE1,PHL_POW_PP_COAL,2053,5031.5388
RE1,PHL_POW_PP_BIOM_CCS,2020,0
RE1,PHL_POW_PP_BIOM_CCS,2021,0
RE1,PHL_POW_PP_BIOM_CCS,2022,0
RE1,PHL_POW_PP_BIOM_CCS,2023,0
RE1,PHL_POW_PP_BIOM_CCS,2024,0
RE1,PHL_POW_PP_BIOM_CCS,2025,0
RE1,PHL_POW_PP_BIOM_CCS,2026,0
RE1,PHL_POW_PP_BIOM_CCS,2027,0
RE1,PHL_POW_PP_BIOM_CCS,2028,0
RE1,PHL_POW_PP_BIOM_CCS,2029,0
RE1,PHL_POW_PP_BIOM_CCS,2030,0
RE1,PHL_POW_PP_BIOM_CCS,2031,0
RE1,PHL_POW_PP_BIOM_CCS,2032,0
RE1,PHL_POW_PP_BIOM_CCS,2033,0
RE1,PHL_POW_PP_BIOM_CCS,2034,0
RE1,PHL_POW_PP_BIOM_CCS,2035,0
RE1,PHL_POW_PP_BIOM_CCS,2036,0
RE1,PHL_POW_PP_BIOM_CCS,2037,0
RE1,PHL_POW_PP_BIOM_CCS,2038,0
RE1,PHL_POW_PP_BIOM_CCS,2039,0
RE1,PHL_POW_PP_BIOM_CCS,2040,0
RE1,PHL_POW_PP_BIOM_CCS,2041,0
RE1,PHL_POW_PP_BIOM_CCS,2042,0
RE1,PHL_POW_PP_BIOM_CCS,2043,0
RE1,PHL_POW_PP_BIOM_CCS,2044,0
RE1,PHL_POW_PP_BIOM_CCS,2045,0
RE1,PHL_POW_PP_BIOM_CCS,2046,0
RE1,PHL_POW_PP_BIOM_CCS,2047,0
RE1,PHL_POW_PP_BIOM_CCS,2048,0
RE1,PHL_POW_PP_BIOM_CCS,2049,0
RE1,PHL_POW_PP_BIOM_CCS,2050,0
RE1,PHL_POW_PP_BIOM_CCS,2051,0
RE1,PHL_POW_PP_BIOM_CCS,2052,0
RE1,PHL_POW_PP_BIOM_CCS,2053,0
RE1,PHL_POW_GEO_OLD,2020,0
RE1,PHL_POW_GEO_OLD,2021,0
RE1,PHL_POW_GEO_OLD,2022,16.28
RE1,PHL_POW_GEO_OLD,2023,1236.7766
RE1,PHL_POW_GEO_OLD,2024,29.5789
RE1,PHL_POW_GEO_OLD,2025,157.08
RE1,PHL_POW_GEO_OLD,2026,4498.7273
RE1,PHL_POW_GEO_OLD,2027,5732.836
RE1,PHL_POW_GEO_OLD,2028,1772.1863
RE1,PHL_POW_GEO_OLD,2029,0
RE1,PHL_POW_GEO_OLD,2030,0
RE1,PHL_POW_GEO_OLD,2031,0
RE1,PHL_POW_GEO_OLD,2032,0
RE1,PHL_POW_GEO_OLD,2033,616
RE1,PHL_POW_GEO_OLD,2034,0
RE1,PHL_POW_GEO_OLD,2035,0
RE1,PHL_POW_GEO_OLD,2036,477.4
RE1,PHL_POW_GEO_OLD,2037,2684.88
RE1,PHL_POW_GEO_OLD,2038,0
RE1,PHL_POW_GEO_OLD,2039,0
RE1,PHL_POW_GEO_OLD,2040,0
RE1,PHL_POW_GEO_OLD,2041,0
RE1,PHL_POW_GEO_OLD,2042,0
RE1,PHL_POW_GEO_OLD,2043,0
RE1,PHL_POW_GEO_OLD,2044,0
RE1,PHL_POW_GEO_OLD,2045,0
RE1,PHL_POW_GEO_OLD,2046,0
RE1,PHL_POW_GEO_OLD,2047,0
RE1,PHL_POW_GEO_OLD,2048,0
RE1,PHL_POW_GEO_OLD,2049,0
RE1,PHL_POW_GEO_OLD,2050,20.0948
RE1,PHL_POW_GEO_OLD,2051,0
RE1,PHL_POW_GEO_OLD,2052,0
RE1,PHL_POW_GEO_OLD,2053,0
RE1,PHL_POW_CHP_COAL_OLD,2020,0
RE1,PHL_POW_CHP_COAL_OLD,2021,0
RE1,PHL_POW_CHP_COAL_OLD,2022,0
RE1,PHL_POW_CHP_COAL_OLD,2023,0
RE1,PHL_POW_CHP_COAL_OLD,2024,0
RE1,PHL_POW_CHP_COAL_OLD,2025,0
RE1,PHL_POW_CHP_COAL_OLD,2026,0
RE1,PHL_POW_CHP_COAL_OLD,2027,0
RE1,PHL_POW_CHP_COAL_OLD,2028,0
RE1,PHL_POW_CHP_COAL_OLD,2029,0
RE1,PHL_POW_CHP_COAL_OLD,2030,0
RE1,PHL_POW_CHP_COAL_OLD,2031,0
RE1,PHL_POW_CHP_COAL_OLD,2032,0
RE1,PHL_POW_CHP_COAL_OLD,2033,0
RE1,PHL_POW_CHP_COAL_OLD,2034,0
RE1,PHL_POW_CHP_COAL_OLD,2035,0
RE1,PHL_POW_CHP_COAL_OLD,2036,0
RE1,PHL_POW_CHP_COAL_OLD,2037,0
RE1,PHL_POW_CHP_COAL_OLD,2038,0
RE1,PHL_POW_CHP_COAL_OLD,2039,0
RE1,PHL_POW_CHP_COAL_OLD,2040,0
RE1,PHL_POW_CHP_COAL_OLD,2041,0
RE1,PHL_POW_CHP_COAL_OLD,2042,0
RE1,PHL_POW_CHP_COAL_OLD,2043,0
RE1,PHL_POW_CHP_COAL_OLD,2044,0
RE1,PHL_POW_CHP_COAL_OLD,2045,0
RE1,PHL_POW_CHP_COAL_OLD,2046,0
RE1,PHL_POW_CHP_COAL_OLD,2047,0
RE1,PHL_POW_CHP_COAL_OLD,2048,0
RE1,PHL_POW_CHP_COAL_OLD,2049,0
RE1,PHL_POW_CHP_COAL_OLD,2050,0
RE1,PHL_POW_CHP_COAL_OLD,2051,0
RE1,PHL_POW_CHP_COAL_OLD,2052,0
RE1,PHL_POW_CHP_COAL_OLD,2053,0
RE1,PHL_POW_CHP_BIOM_OLD,2020,0
RE1,PHL_POW_CHP_BIOM_OLD,2021,0
RE1,PHL_POW_CHP_BIOM_OLD,2022,369
RE1,PHL_POW_CHP_BIOM_OLD,2023,27
RE1,PHL_POW_CHP_BIOM_OLD,2024,44.55
RE1,PHL_POW_CHP_BIOM_OLD,2025,0
RE1,PHL_POW_CHP_BIOM_OLD,2026,0
RE1,PHL_POW_CHP_BIOM_OLD,2027,0
RE1,PHL_POW_CHP_BIOM_OLD,2028,0
RE1,PHL_POW_CHP_BIOM_OLD,2029,0
RE1,PHL_POW_CHP_BIOM_OLD,2030,0
RE1,PHL_POW_CHP_BIOM_OLD,2031,0
RE1,PHL_POW_CHP_BIOM_OLD,2032,0
RE1,PHL_POW_CHP_BIOM_OLD,2033,0
RE1,PHL_POW_CHP_BIOM_OLD,2034,0
RE1,PHL_POW_CHP_BIOM_OLD,2035,0
RE1,PHL_POW_CHP_BIOM_OLD,2036,0
RE1,PHL_POW_CHP_BIOM_OLD,2037,0
RE1,PHL_POW_CHP_BIOM_OLD,2038,0
RE1,PHL_POW_CHP_BIOM_OLD,2039,0
RE1,PHL_POW_CHP_BIOM_OLD,2040,0
RE1,PHL_POW_CHP_BIOM_OLD,2041,0
RE1,PHL_POW_CHP_BIOM_OLD,2042,0
RE1,PHL_POW_CHP_BIOM_OLD,2043,0
RE1,PHL_POW_CHP_BIOM_OLD,2044,0
RE1,PHL_POW_CHP_BIOM_OLD,2045,0
RE1,PHL_POW_CHP_BIOM_OLD,2046,0
RE1,PHL_POW_CHP_BIOM_OLD,2047,0
RE1,PHL_POW_CHP_BIOM_OLD,2048,0
RE1,PHL_POW_CHP_BIOM_OLD,2049,0
RE1,PHL_POW_CHP_BIOM_OLD,2050,0
RE1,PHL_POW_CHP_BIOM_OLD,2051,0
RE1,PHL_POW_CHP_BIOM_OLD,2052,0
RE1,PHL_POW_CHP_BIOM_OLD,2053,0
RE1,PHL_INDU_PLANT_OTH,2020,0
RE1,PHL_INDU_PLANT_OTH,2021,0
RE1,PHL_INDU_PLANT_OTH,2022,0
RE1,PHL_INDU_PLANT_OTH,2023,0
RE1,PHL_INDU_PLANT_OTH,2024,0
RE1,PHL_INDU_PLANT_OTH,2025,0
RE1,PHL_INDU_PLANT_OTH,2026,0
RE1,PHL_INDU_PLANT_OTH,2027,0
RE1,PHL_INDU_PLANT_OTH,2028,0
RE1,PHL_INDU_PLANT_OTH,2029,0
RE1,PHL_INDU_PLANT_OTH,2030,0
RE1,PHL_INDU_PLANT_OTH,2031,0
RE1,PHL_INDU_PLANT_OTH,2032,0
RE1,PHL_INDU_PLANT_OTH,2033,0
RE1,PHL_INDU_PLANT_OTH,2034,0
RE1,PHL_INDU_PLANT_OTH,2035,0
RE1,PHL_INDU_PLANT_OTH,2036,0
RE1,PHL_INDU_PLANT_OTH,2037,0
RE1,PHL_INDU_PLANT_OTH,2038,0
RE1,PHL_INDU_PLANT_OTH,2039,0
RE1,PHL_INDU_PLANT_OTH,2040,0
RE1,PHL_INDU_PLANT_OTH,2041,0
RE1,PHL_INDU_PLANT_OTH,2042,0
RE1,PHL_INDU_PLANT_OTH,2043,0
RE1,PHL_INDU_PLANT_OTH,2044,0
RE1,PHL_INDU_PLANT_OTH,2045,0
RE1,PHL_INDU_PLANT_OTH,2046,0
RE1,PHL_INDU_PLANT_OTH,2047,0
RE1,PHL_INDU_PLANT_OTH,2048,0
RE1,PHL_INDU_PLANT_OTH,2049,0
RE1,PHL_INDU_PLANT_OTH,2050,0
RE1,PHL_INDU_PLANT_OTH,2051,0
RE1,PHL_INDU_PLANT_OTH,2052,0
RE1,PHL_INDU_PLANT_OTH,2053,0
RE1,PHL_INDU_OTHLPH_OIL,2020,448.077
RE1,PHL_INDU_OTHLPH_OIL,2021,0
RE1,PHL_INDU_OTHLPH_OIL,2022,0
RE1,PHL_INDU_OTHLPH_OIL,2023,0
RE1,PHL_INDU_OTHLPH_OIL,2024,0
RE1,PHL_INDU_OTHLPH_OIL,2025,0
RE1,PHL_INDU_OTHLPH_OIL,2026,0
RE1,PHL_INDU_OTHLPH_OIL,2027,0
RE1,PHL_INDU_OTHLPH_OIL,2028,0
RE1,PHL_INDU_OTHLPH_OIL,2029,0
RE1,PHL_INDU_OTHLPH_OIL,2030,0
RE1,PHL_INDU_OTHLPH_OIL,2031,0
RE1,PHL_INDU_OTHLPH_OIL,2032,0
RE1,PHL_INDU_OTHLPH_OIL,2033,0
RE1,PHL_INDU_OTHLPH_OIL,2034,0
RE1,PHL_INDU_OTHLPH_OIL,2035,0
RE1,PHL_INDU_OTHLPH_OIL,2036,0
RE1,PHL_INDU_OTHLPH_OIL,2037,0
RE1,PHL_INDU_OTHLPH_OIL,2038,0
RE1,PHL_INDU_OTHLPH_OIL,2039,0
RE1,PHL_INDU_OTHLPH_OIL,2040,0
RE1,PHL_INDU_OTHLPH_OIL,2041,0
RE1,PHL_INDU_OTHLPH_OIL,2042,0
RE1,PHL_INDU_OTHLPH_OIL,2043,0
RE1,PHL_INDU_OTHLPH_OIL,2044,0
RE1,PHL_INDU_OTHLPH_OIL,2045,0
RE1,PHL_INDU_OTHLPH_OIL,2046,0
RE1,PHL_INDU_OTHLPH_OIL,2047,0
RE1,PHL_INDU_OTHLPH_OIL,2048,0
RE1,PHL_INDU_OTHLPH_OIL,2049,0
RE1,PHL_INDU_OTHLPH_OIL,2050,0
RE1,PHL_INDU_OTHLPH_OIL,2051,0
RE1,PHL_INDU_OTHLPH_OIL,2052,0
RE1,PHL_INDU_OTHLPH_OIL,2053,0
RE1,PHL_INDU_OTHLPH_NG,2020,3.2515
RE1,PHL_INDU_OTHLPH_NG,2021,0
RE1,PHL_INDU_OTHLPH_NG,2022,0
RE1,PHL_INDU_OTHLPH_NG,2023,0
RE1,PHL_INDU_OTHLPH_NG,2024,0
RE1,PHL_INDU_OTHLPH_NG,2025,0
RE1,PHL_INDU_OTHLPH_NG,2026,0
RE1,PHL_INDU_OTHLPH_NG,2027,0
RE1,PHL_INDU_OTHLPH_NG,2028,0
RE1,PHL_INDU_OTHLPH_NG,2029,0
RE1,PHL_INDU_OTHLPH_NG,2030,0
RE1,PHL_INDU_OTHLPH_NG,2031,0
RE1,PHL_INDU_OTHLPH_NG,2032,0
RE1,PHL_INDU_OTHLPH_NG,2033,0
RE1,PHL_INDU_OTHLPH_NG,2034,0
RE1,PHL_INDU_OTHLPH_NG,2035,0
RE1,PHL_INDU_OTHLPH_NG,2036,0
RE1,PHL_INDU_OTHLPH_NG,2037,0
RE1,PHL_INDU_OTHLPH_NG,2038,0
RE1,PHL_INDU_OTHLPH_NG,2039,0
RE1,PHL_INDU_OTHLPH_NG,2040,0
RE1,PHL_INDU_OTHLPH_NG,2041,0
RE1,PHL_INDU_OTHLPH_NG,2042,0
RE1,PHL_INDU_OTHLPH_NG,2043,0
RE1,PHL_INDU_OTHLPH_NG,2044,0
RE1,PHL_INDU_OTHLPH_NG,2045,0
RE1,PHL_INDU_OTHLPH_NG,2046,0
RE1,PHL_INDU_OTHLPH_NG,2047,0
RE1,PHL_INDU_OTHLPH_NG,2048,0
RE1,PHL_INDU_OTHLPH_NG,2049,0
RE1,PHL_INDU_OTHLPH_NG,2050,0
RE1,PHL_INDU_OTHLPH_NG,2051,0
RE1,PHL_INDU_OTHLPH_NG,2052,0
RE1,PHL_INDU_OTHLPH_NG,2053,0
RE1,PHL_INDU_OTHLPH_H2,2020,0
RE1,PHL_INDU_OTHLPH_H2,2021,0
RE1,PHL_INDU_OTHLPH_H2,2022,0
RE1,PHL_INDU_OTHLPH_H2,2023,0
RE1,PHL_INDU_OTHLPH_H2,2024,0
RE1,PHL_INDU_OTHLPH_H2,2025,0
RE1,PHL_INDU_OTHLPH_H2,2026,0
RE1,PHL_INDU_OTHLPH_H2,2027,0
RE1,PHL_INDU_OTHLPH_H2,2028,0
RE1,PHL_INDU_OTHLPH_H2,2029,0
RE1,PHL_INDU_OTHLPH_H2,2030,0
RE1,PHL_INDU_OTHLPH_H2,2031,0
RE1,PHL_INDU_OTHLPH_H2,2032,0
RE1,PHL_INDU_OTHLPH_H2,2033,0
RE1,PHL_INDU_OTHLPH_H2,2034,0
RE1,PHL_INDU_OTHLPH_H2,2035,0
RE1,PHL_INDU_OTHLPH_H2,2036,0
RE1,PHL_INDU_OTHLPH_H2,2037,0
RE1,PHL_INDU_OTHLPH_H2,2038,0
RE1,PHL_INDU_OTHLPH_H2,2039,0
RE1,PHL_INDU_OTHLPH_H2,2040,0
RE1,PHL_INDU_OTHLPH_H2,2041,0
RE1,PHL_INDU_OTHLPH_H2,2042,0
RE1,PHL_INDU_OTHLPH_H2,2043,0
RE1,PHL_INDU_OTHLPH_H2,2044,0
RE1,PHL_INDU_OTHLPH_H2,2045,0
RE1,PHL_INDU_OTHLPH_H2,2046,0
RE1,PHL_INDU_OTHLPH_H2,2047,0
RE1,PHL_INDU_OTHLPH_H2,2048,0
RE1,PHL_INDU_OTHLPH_H2,2049,0
RE1,PHL_INDU_OTHLPH_H2,2050,0
RE1,PHL_INDU_OTHLPH_H2,2051,0
RE1,PHL_INDU_OTHLPH_H2,2052,0
RE1,PHL_INDU_OTHLPH_H2,2053,0
RE1,PHL_INDU_OTHLPH_ELE,2020,0
RE1,PHL_INDU_OTHLPH_ELE,2021,0
RE1,PHL_INDU_OTHLPH_ELE,2022,0
RE1,PHL_INDU_OTHLPH_ELE,2023,0
RE1,PHL_INDU_OTHLPH_ELE,2024,0
RE1,PHL_INDU_OTHLPH_ELE,2025,0
RE1,PHL_INDU_OTHLPH_ELE,2026,0
RE1,PHL_INDU_OTHLPH_ELE,2027,0
RE1,PHL_INDU_OTHLPH_ELE,2028,0
RE1,PHL_INDU_OTHLPH_ELE,2029,0
RE1,PHL_INDU_OTHLPH_ELE,2030,0
RE1,PHL_INDU_OTHLPH_ELE,2031,0
RE1,PHL_INDU_OTHLPH_ELE,2032,0
RE1,PHL_INDU_OTHLPH_ELE,2033,0
RE1,PHL_INDU_OTHLPH_ELE,2034,0
RE1,PHL_INDU_OTHLPH_ELE,2035,0
RE1,PHL_INDU_OTHLPH_ELE,2036,0
RE1,PHL_INDU_OTHLPH_ELE,2037,0
RE1,PHL_INDU_OTHLPH_ELE,2038,0
RE1,PHL_INDU_OTHLPH_ELE,2039,0
RE1,PHL_INDU_OTHLPH_ELE,2040,0
RE1,PHL_INDU_OTHLPH_ELE,2041,0
RE1,PHL_INDU_OTHLPH_ELE,2042,0
RE1,PHL_INDU_OTHLPH_ELE,2043,0
RE1,PHL_INDU_OTHLPH_ELE,2044,0
RE1,PHL_INDU_OTHLPH_ELE,2045,0
RE1,PHL_INDU_OTHLPH_ELE,2046,0
RE1,PHL_INDU_OTHLPH_ELE,2047,0
RE1,PHL_INDU_OTHLPH_ELE,2048,0
RE1,PHL_INDU_OTHLPH_ELE,2049,0
RE1,PHL_INDU_OTHLPH_ELE,2050,0
RE1,PHL_INDU_OTHLPH_ELE,2051,0
RE1,PHL_INDU_OTHLPH_ELE,2052,0
RE1,PHL_INDU_OTHLPH_ELE,2053,0
RE1,PHL_INDU_OTHLPH_COAL,2020,690.8353
RE1,PHL_INDU_OTHLPH_COAL,2021,914.747
RE1,PHL_INDU_OTHLPH_COAL,2022,476.0877
RE1,PHL_INDU_OTHLPH_COAL,2023,0
RE1,PHL_INDU_OTHLPH_COAL,2024,91.6587
RE1,PHL_INDU_OTHLPH_COAL,2025,0
RE1,PHL_INDU_OTHLPH_COAL,2026,94.4191
RE1,PHL_INDU_OTHLPH_COAL,2027,48.8245
RE1,PHL_INDU_OTHLPH_COAL,2028,48.5908
RE1,PHL_INDU_OTHLPH_COAL,2029,48.367
RE1,PHL_INDU_OTHLPH_COAL,2030,47.6982
RE1,PHL_INDU_OTHLPH_COAL,2031,53.8005
RE1,PHL_INDU_OTHLPH_COAL,2032,53.5821
RE1,PHL_INDU_OTHLPH_COAL,2033,53.3752
RE1,PHL_INDU_OTHLPH_COAL,2034,53.1796
RE1,PHL_INDU_OTHLPH_COAL,2035,52.9952
RE1,PHL_INDU_OTHLPH_COAL,2036,62.6242
RE1,PHL_INDU_OTHLPH_COAL,2037,62.431
RE1,PHL_INDU_OTHLPH_COAL,2038,62.2499
RE1,PHL_INDU_OTHLPH_COAL,2039,62.0804
RE1,PHL_INDU_OTHLPH_COAL,2040,61.3313
RE1,PHL_INDU_OTHLPH_COAL,2041,71.0457
RE1,PHL_INDU_OTHLPH_COAL,2042,70.9032
RE1,PHL_INDU_OTHLPH_COAL,2043,70.8197
RE1,PHL_INDU_OTHLPH_COAL,2044,69.5449
RE1,PHL_INDU_OTHLPH_COAL,2045,685.5364
RE1,PHL_INDU_OTHLPH_COAL,2046,898.6926
RE1,PHL_INDU_OTHLPH_COAL,2047,507.5489
RE1,PHL_INDU_OTHLPH_COAL,2048,78.8955
RE1,PHL_INDU_OTHLPH_COAL,2049,162.0874
RE1,PHL_INDU_OTHLPH_COAL,2050,78.1311
RE1,PHL_INDU_OTHLPH_COAL,2051,171.8258
RE1,PHL_INDU_OTHLPH_COAL,2052,130.555
RE1,PHL_INDU_OTHLPH_COAL,2053,130.555
RE1,PHL_INDU_OTHLPH_BIOM,2020,349.9581
RE1,PHL_INDU_OTHLPH_BIOM,2021,0
RE1,PHL_INDU_OTHLPH_BIOM,2022,0
RE1,PHL_INDU_OTHLPH_BIOM,2023,0
RE1,PHL_INDU_OTHLPH_BIOM,2024,0
RE1,PHL_INDU_OTHLPH_BIOM,2025,0
RE1,PHL_INDU_OTHLPH_BIOM,2026,0
RE1,PHL_INDU_OTHLPH_BIOM,2027,0
RE1,PHL_INDU_OTHLPH_BIOM,2028,0
RE1,PHL_INDU_OTHLPH_BIOM,2029,0
